Date,Country,City,Specie,count,min,max,median,variance
1/1/2017,IN,Chandigarh,co,20,1.9,3.7,2.6,3.05
1/1/2017,IN,Chandigarh,so2,20,0.5,5.7,1.7,18.04
1/1/2017,IN,Chandigarh,no2,20,6.3,10.7,6.6,10.09
1/3/2017,IN,Chandigarh,co,8,2,6,2.4,25.45
1/3/2017,IN,Chandigarh,so2,8,1.3,6.1,1.7,27.31
1/3/2017,IN,Chandigarh,pm25,8,120,160,145,1905
1/3/2017,IN,Chandigarh,no2,8,8.5,13.9,10.7,43.96
1/3/2017,IN,Chandigarh,o3,8,0.5,11,2.1,153.34
1/4/2017,IN,Chandigarh,co,24,1.7,4.6,3.3,6.92
1/4/2017,IN,Chandigarh,so2,24,0.9,11.8,1.7,86.93
1/4/2017,IN,Chandigarh,pm25,24,35,138,79,6781.67
1/4/2017,IN,Chandigarh,no2,24,5.9,12.5,7,33.2
1/4/2017,IN,Chandigarh,o3,24,0.5,17.5,7.8,194.68
1/5/2017,IN,Chandigarh,co,24,1,5.8,2.8,15.54
1/5/2017,IN,Chandigarh,so2,24,0.9,5.7,1.7,14.74
1/5/2017,IN,Chandigarh,pm25,23,30,181,77,20079.5
1/5/2017,IN,Chandigarh,no2,24,5.5,15.4,6.6,77.71
1/5/2017,IN,Chandigarh,o3,24,0.9,17.9,10.6,183.39
1/6/2017,IN,Chandigarh,co,24,1.5,5.5,2.6,12.88
1/6/2017,IN,Chandigarh,so2,24,0.9,4.1,2.1,8.75
1/6/2017,IN,Chandigarh,pm25,24,109,187,161,4216.45
1/6/2017,IN,Chandigarh,no2,24,8.8,12.8,9.6,5.9
1/6/2017,IN,Chandigarh,o3,24,3.7,19.1,9.8,206.11
1/7/2017,IN,Chandigarh,co,24,1.5,5.7,3.1,15.95
1/7/2017,IN,Chandigarh,so2,24,0.9,1.7,0.9,0.68
1/7/2017,IN,Chandigarh,pm25,24,30,157,57,9958.1
1/7/2017,IN,Chandigarh,no2,24,8.8,12.8,9.6,14.99
1/7/2017,IN,Chandigarh,o3,24,0.5,11.4,6.5,103.6
1/8/2017,IN,Chandigarh,co,24,1.7,4.6,2.9,7.7
1/8/2017,IN,Chandigarh,so2,23,0.5,2.5,1.3,2.46
1/8/2017,IN,Chandigarh,pm25,24,28,117,66,5277.1
1/8/2017,IN,Chandigarh,no2,24,7.4,11.4,9.6,8.46
1/8/2017,IN,Chandigarh,o3,24,1.3,9,2.9,63.3
1/9/2017,IN,Chandigarh,co,24,1.5,7.3,3.3,22.08
1/9/2017,IN,Chandigarh,so2,24,0.5,2.1,0.9,2.21
1/9/2017,IN,Chandigarh,pm25,24,50,155,73,8669.98
1/9/2017,IN,Chandigarh,no2,24,7,12.8,7.7,26.58
1/9/2017,IN,Chandigarh,o3,24,1.3,16.7,3.7,275.15
1/10/2017,IN,Chandigarh,co,24,2.2,8.2,4.6,25.11
1/10/2017,IN,Chandigarh,so2,22,0.5,3.3,0.9,6.84
1/10/2017,IN,Chandigarh,pm25,24,25,169,86,14560.6
1/10/2017,IN,Chandigarh,no2,24,7,11,7.7,15.57
1/10/2017,IN,Chandigarh,o3,24,7.4,18.3,9,141.83
1/11/2017,IN,Chandigarh,co,22,4,5.7,4.7,2.76
1/11/2017,IN,Chandigarh,so2,24,0.5,2.5,1.3,3.1
1/11/2017,IN,Chandigarh,pm25,24,67,188,126,12670.4
1/11/2017,IN,Chandigarh,no2,24,7,14.3,8.1,46.22
1/11/2017,IN,Chandigarh,o3,24,4.9,17.1,12.6,123.36
1/12/2017,IN,Chandigarh,co,24,3.5,4.4,4,0.58
1/12/2017,IN,Chandigarh,so2,24,0.5,5.7,1.7,12.28
1/12/2017,IN,Chandigarh,pm25,24,123,187,163,2250.27
1/12/2017,IN,Chandigarh,no2,24,7.7,13.9,9.2,26.31
1/12/2017,IN,Chandigarh,o3,24,5.3,17.5,7.8,158.1
1/13/2017,IN,Chandigarh,co,24,2.9,7.6,4.4,22.09
1/13/2017,IN,Chandigarh,so2,24,0.5,2.9,1.3,3.45
1/13/2017,IN,Chandigarh,pm25,24,25,217,144,15444.6
1/13/2017,IN,Chandigarh,no2,24,7.4,15.4,9.2,51.84
1/13/2017,IN,Chandigarh,o3,24,5.3,20.4,11.8,170.73
1/14/2017,IN,Chandigarh,co,24,2.2,6,3.7,9.07
1/14/2017,IN,Chandigarh,so2,24,0.5,6.1,1.3,17.32
1/14/2017,IN,Chandigarh,pm25,24,112,199,155,4463.48
1/14/2017,IN,Chandigarh,no2,24,7.4,11.7,8.8,12.85
1/14/2017,IN,Chandigarh,o3,24,5.3,19.5,9.8,186.77
1/15/2017,IN,Chandigarh,co,24,1.9,6.2,3.8,20.19
1/15/2017,IN,Chandigarh,so2,24,0.9,20.3,2.1,309.89
1/15/2017,IN,Chandigarh,pm25,24,90,186,156,6357.39
1/15/2017,IN,Chandigarh,no2,24,7.4,14.7,8.5,39.67
1/15/2017,IN,Chandigarh,o3,24,4.9,21.2,10.2,252.37
1/16/2017,IN,Chandigarh,co,24,2.2,8.4,4.4,22.13
1/16/2017,IN,Chandigarh,so2,19,0.5,2.9,1.7,4.53
1/16/2017,IN,Chandigarh,pm25,24,25,199,152,16345.2
1/16/2017,IN,Chandigarh,no2,24,7,12.1,8.1,15.98
1/16/2017,IN,Chandigarh,o3,24,5.7,19.9,13.5,226.61
1/17/2017,IN,Chandigarh,co,24,2.2,8.4,3.7,43.38
1/17/2017,IN,Chandigarh,so2,23,0.9,2.1,1.3,0.82
1/17/2017,IN,Chandigarh,pm25,24,56,198,186,9936.45
1/17/2017,IN,Chandigarh,no2,24,7.7,9.6,8.8,5.8
1/17/2017,IN,Chandigarh,o3,24,5.7,11,7,33.83
1/18/2017,IN,Chandigarh,co,22,2.6,6.9,4.4,15.09
1/18/2017,IN,Chandigarh,so2,22,0.5,2.5,1.3,2.12
1/18/2017,IN,Chandigarh,pm25,22,118,191,166,3060.63
1/18/2017,IN,Chandigarh,no2,22,6.6,11,7.7,21.53
1/18/2017,IN,Chandigarh,o3,22,5.3,16.7,6.1,126.19
1/19/2017,IN,Chandigarh,co,24,2,6.7,4.7,19.65
1/19/2017,IN,Chandigarh,so2,24,0.9,2.9,1.7,3.38
1/19/2017,IN,Chandigarh,pm25,24,105,181,156,3875
1/19/2017,IN,Chandigarh,no2,24,6.6,11,8.1,11.81
1/19/2017,IN,Chandigarh,o3,24,5.3,15.9,9,101.59
1/20/2017,IN,Chandigarh,co,23,2.8,7.8,4,15.98
1/20/2017,IN,Chandigarh,so2,22,0.5,4.5,1.3,11.57
1/20/2017,IN,Chandigarh,pm25,22,95,195,155,6781.9
1/20/2017,IN,Chandigarh,no2,23,6.6,12.8,8.1,40.13
1/20/2017,IN,Chandigarh,o3,23,4.9,16.7,9,126.4
1/21/2017,IN,Chandigarh,co,24,2.8,7.6,4.2,17.12
1/21/2017,IN,Chandigarh,so2,22,0.5,3.3,1.7,6.33
1/21/2017,IN,Chandigarh,pm25,24,164,248,175,6576.52
1/21/2017,IN,Chandigarh,no2,24,6.3,14.7,9.9,69.15
1/21/2017,IN,Chandigarh,o3,24,3.7,9.8,5.7,15.29
1/22/2017,IN,Chandigarh,co,24,1.9,8.7,4.4,40.15
1/22/2017,IN,Chandigarh,so2,24,0.9,3.7,1.7,5.82
1/22/2017,IN,Chandigarh,pm25,24,3,170,109,31536.8
1/22/2017,IN,Chandigarh,no2,24,6.6,11.7,8.1,19.47
1/22/2017,IN,Chandigarh,o3,24,4.9,18.7,8.6,228.31
