Date,Country,City,Specie,count,min,max,median,variance
1/1/2019,IN,Chandigarh,humidity,24,47.1,88,73.4,2288.17
1/1/2019,IN,Chandigarh,o3,24,31.9,60.9,39.8,491.04
1/1/2019,IN,Chandigarh,so2,24,0.9,8.6,3.2,36.44
1/1/2019,IN,Chandigarh,wind-speed,24,0.9,2.4,1.6,1.24
1/1/2019,IN,Chandigarh,dew,8,2.6,10.7,7.3,96.77
1/1/2019,IN,Chandigarh,co,24,0.9,8.4,3,57.52
1/1/2019,IN,Chandigarh,no2,24,6,10.8,7.7,22.34
1/1/2019,IN,Chandigarh,temperature,24,10.7,21.8,15,148.59
1/1/2019,IN,Chandigarh,pm25,24,92,244,163,19864.3
1/2/2019,IN,Chandigarh,humidity,24,43.3,88,71.4,2446.63
1/2/2019,IN,Chandigarh,o3,24,22.5,58.6,39.7,949.6
1/2/2019,IN,Chandigarh,so2,24,0.8,6.8,2.3,20.81
1/2/2019,IN,Chandigarh,wind-speed,24,1,2.3,1.5,1.57
1/2/2019,IN,Chandigarh,dew,8,7.3,11.4,9,16.76
1/2/2019,IN,Chandigarh,co,24,1.4,9.4,3.2,31.56
1/2/2019,IN,Chandigarh,no2,24,6.1,11.3,8.7,16.22
1/2/2019,IN,Chandigarh,temperature,24,13.4,22.7,16,103.13
1/2/2019,IN,Chandigarh,pm25,24,160,234,182,3124.18
1/3/2019,IN,Chandigarh,humidity,24,38.6,88,70.5,2580.34
1/3/2019,IN,Chandigarh,o3,24,23.8,45.9,39.8,419.17
1/3/2019,IN,Chandigarh,so2,24,1.3,4.7,2.4,5.4
1/3/2019,IN,Chandigarh,wind-speed,24,0.4,3,1.4,4.99
1/3/2019,IN,Chandigarh,dew,7,5.6,9.2,7.1,20.83
1/3/2019,IN,Chandigarh,co,24,2.4,8.6,4.7,16.86
1/3/2019,IN,Chandigarh,no2,24,7.2,10.9,8.7,6.95
1/3/2019,IN,Chandigarh,temperature,24,11.7,22.6,15.2,138.23
1/3/2019,IN,Chandigarh,pm25,24,10,195,147,18134.7
1/4/2019,IN,Chandigarh,humidity,24,44.6,88,73,2606.23
1/4/2019,IN,Chandigarh,o3,24,21.2,43.6,35.3,391.31
1/4/2019,IN,Chandigarh,so2,24,1.1,6.8,2.9,24.21
1/4/2019,IN,Chandigarh,wind-speed,24,1,2.2,1.3,1.57
1/4/2019,IN,Chandigarh,dew,8,5.1,9.7,6.7,32.67
1/4/2019,IN,Chandigarh,co,24,3,8.7,5.2,13.34
1/4/2019,IN,Chandigarh,no2,24,7.5,11.2,9,7.46
1/4/2019,IN,Chandigarh,temperature,24,10.7,20.9,14.9,110.59
1/4/2019,IN,Chandigarh,pm25,24,129,216,167,4014.78
1/5/2019,IN,Chandigarh,humidity,24,42.9,88,53.5,2925.01
1/5/2019,IN,Chandigarh,o3,24,17.4,38.2,30.9,571.53
1/5/2019,IN,Chandigarh,so2,24,1.5,3.3,2.6,1.51
1/5/2019,IN,Chandigarh,wind-speed,24,0.7,2.3,1.3,1.51
1/5/2019,IN,Chandigarh,dew,8,5.9,9.5,7.1,16.91
1/5/2019,IN,Chandigarh,co,24,2.4,6.7,4.6,16.48
1/5/2019,IN,Chandigarh,no2,24,7.8,12.5,9.4,9.08
1/5/2019,IN,Chandigarh,temperature,24,13.3,21.4,18.9,86.87
1/5/2019,IN,Chandigarh,pm25,24,142,212,170,3050.43
1/6/2019,IN,Chandigarh,humidity,24,54.8,88,77.6,847.65
1/6/2019,IN,Chandigarh,o3,24,28.3,42.8,39.8,206.8
1/6/2019,IN,Chandigarh,so2,24,2.1,3.7,2.8,1.24
1/6/2019,IN,Chandigarh,wind-speed,24,0.8,2.9,1.7,3.46
1/6/2019,IN,Chandigarh,dew,8,7,9.8,8.8,10.17
1/6/2019,IN,Chandigarh,co,24,3.7,8.7,5.7,24.71
1/6/2019,IN,Chandigarh,no2,24,7.7,10.9,9.1,7.89
1/6/2019,IN,Chandigarh,temperature,24,14.7,19.6,15.9,17.11
1/6/2019,IN,Chandigarh,pm25,24,108,185,152,4162.32
1/7/2019,IN,Chandigarh,humidity,24,45.3,88,69.2,2097.97
1/7/2019,IN,Chandigarh,o3,24,22.1,38.1,31,292.27
1/7/2019,IN,Chandigarh,so2,24,0.8,6.7,2.4,16.05
1/7/2019,IN,Chandigarh,wind-speed,24,0.9,2.7,1.7,2.57
1/7/2019,IN,Chandigarh,dew,8,5,9.8,6.3,27.36
1/7/2019,IN,Chandigarh,co,24,2.2,8,5.5,23.19
1/7/2019,IN,Chandigarh,no2,24,6.6,11.4,9.2,12.02
1/7/2019,IN,Chandigarh,temperature,24,13.5,21.7,14.7,96.47
1/7/2019,IN,Chandigarh,pm25,24,44,168,139,15921.1
1/8/2019,IN,Chandigarh,humidity,24,44.5,88,75.4,2274.48
1/8/2019,IN,Chandigarh,o3,24,26.8,47.7,41.5,435.07
1/8/2019,IN,Chandigarh,so2,24,1.9,5.2,2.6,5.91
1/8/2019,IN,Chandigarh,wind-speed,24,0.5,2.3,1,3.12
1/8/2019,IN,Chandigarh,dew,8,7.9,8.9,8.3,1.49
1/8/2019,IN,Chandigarh,co,24,2.6,10,5.3,41.24
1/8/2019,IN,Chandigarh,no2,24,8.5,13,9.5,11
1/8/2019,IN,Chandigarh,temperature,24,12.3,21.7,16.1,89.43
1/8/2019,IN,Chandigarh,pm25,24,69,154,115,5496.5
1/9/2019,IN,Chandigarh,humidity,24,42.1,88,82.7,3220.85
1/9/2019,IN,Chandigarh,o3,24,17.6,30.8,22.7,140.26
1/9/2019,IN,Chandigarh,so2,24,1.6,3.4,2.6,2.99
1/9/2019,IN,Chandigarh,wind-speed,24,0.6,2.8,1,2.65
1/9/2019,IN,Chandigarh,dew,8,5.3,7.6,6.9,5.66
1/9/2019,IN,Chandigarh,co,24,2.1,8.3,4.9,38.55
1/9/2019,IN,Chandigarh,no2,24,7.8,11.4,10.1,10.33
1/9/2019,IN,Chandigarh,temperature,24,11.7,21.9,15.1,112.32
1/9/2019,IN,Chandigarh,pm25,24,75,170,153,6410.71
1/10/2019,IN,Chandigarh,humidity,24,44.3,88,76.6,2637.16
1/10/2019,IN,Chandigarh,o3,24,19.4,32.6,28.7,195.58
1/10/2019,IN,Chandigarh,so2,24,0.9,8.6,2.3,23.97
1/10/2019,IN,Chandigarh,wind-speed,24,1,3,1.6,2.74
1/10/2019,IN,Chandigarh,dew,8,5.8,8.8,7.3,12.46
1/10/2019,IN,Chandigarh,co,24,1.9,11.9,3.5,78.7
1/10/2019,IN,Chandigarh,no2,24,6,11.8,9.9,18.16
1/10/2019,IN,Chandigarh,temperature,24,11.2,21.8,15.3,114.68
1/10/2019,IN,Chandigarh,pm25,24,80,163,114,6497.97
1/11/2019,IN,Chandigarh,humidity,24,44.9,88,69.5,2501.8
1/11/2019,IN,Chandigarh,o3,24,20.3,59,40.1,1462.02
1/11/2019,IN,Chandigarh,so2,24,1.6,6,2.8,16.56
1/11/2019,IN,Chandigarh,wind-speed,24,0.8,3,1.6,3.34
1/11/2019,IN,Chandigarh,dew,8,7.5,10.8,7.9,15.34
1/11/2019,IN,Chandigarh,co,24,1.7,6.4,3.7,22.16
1/11/2019,IN,Chandigarh,no2,24,7.8,12,8.9,17.4
1/11/2019,IN,Chandigarh,temperature,24,12.9,22.6,16.1,102
1/11/2019,IN,Chandigarh,pm25,24,99,206,165,5877.32
1/12/2019,IN,Chandigarh,humidity,24,38.1,73.9,58.9,1171.59
1/12/2019,IN,Chandigarh,o3,24,17.6,28.7,22.7,83.05
1/12/2019,IN,Chandigarh,so2,24,1.9,4.5,2.8,5.03
1/12/2019,IN,Chandigarh,wind-speed,24,0.9,3.2,2.1,3.72
1/12/2019,IN,Chandigarh,dew,8,5.3,10.9,7.7,42.5
1/12/2019,IN,Chandigarh,co,24,0.9,8.5,3.9,48.98
1/12/2019,IN,Chandigarh,no2,24,8,12.5,10.8,12.28
1/12/2019,IN,Chandigarh,temperature,24,14.6,23.6,17.7,97.89
1/12/2019,IN,Chandigarh,pm25,24,92,192,153,8442.59
1/13/2019,IN,Chandigarh,humidity,24,45.1,88,68.9,2241.89
1/13/2019,IN,Chandigarh,o3,24,21.8,44.1,29,752.35
1/13/2019,IN,Chandigarh,so2,24,1.8,4.6,2.7,5.27
1/13/2019,IN,Chandigarh,wind-speed,24,0.3,2.7,1.5,3.52
1/13/2019,IN,Chandigarh,dew,8,6.5,12.4,9.1,33.94
1/13/2019,IN,Chandigarh,co,24,1.8,8.6,3.9,24.81
1/13/2019,IN,Chandigarh,no2,24,7.8,12.4,10.4,11.52
1/13/2019,IN,Chandigarh,temperature,24,14.3,22.5,17,68.75
1/13/2019,IN,Chandigarh,pm25,24,106,186,156,4488.97
1/14/2019,IN,Chandigarh,humidity,24,37,88,58.8,3970.1
1/14/2019,IN,Chandigarh,o3,24,14.9,41.9,20.3,345.35
1/14/2019,IN,Chandigarh,so2,24,1,6,2.6,8.97
1/14/2019,IN,Chandigarh,wind-speed,24,0.2,3.7,1.1,6.34
1/14/2019,IN,Chandigarh,dew,8,3.2,7.8,4.2,23.14
