Date,Country,City,Specie,Value
5/1/2016,IN,Kolkata,pm25,129.3
5/2/2016,IN,Kolkata,pm25,107.0
5/3/2016,IN,Kolkata,pm25,95.7
5/4/2016,IN,Kolkata,pm25,113.3
5/5/2016,IN,Kolkata,pm25,111.3
5/6/2016,IN,Kolkata,pm25,107.3
5/7/2016,IN,Kolkata,pm25,86.7
5/8/2016,IN,Kolkata,pm25,84.3
5/9/2016,IN,Kolkata,pm25,100.0
5/10/2016,IN,Kolkata,pm25,99.7
5/11/2016,IN,Kolkata,pm25,121.0
5/12/2016,IN,Kolkata,pm25,98.3
5/13/2016,IN,Kolkata,pm25,97.7
5/14/2016,IN,Kolkata,pm25,82.7
5/15/2016,IN,Kolkata,pm25,63.7
5/16/2016,IN,Kolkata,pm25,64.0
5/17/2016,IN,Kolkata,pm25,65.0
5/18/2016,IN,Kolkata,pm25,55.7
5/19/2016,IN,Kolkata,pm25,55.7
5/20/2016,IN,Kolkata,pm25,62.7
5/21/2016,IN,Kolkata,pm25,77.7
5/22/2016,IN,Kolkata,pm25,115.0
5/23/2016,IN,Kolkata,pm25,124.7
5/24/2016,IN,Kolkata,pm25,123.0
5/25/2016,IN,Kolkata,pm25,115.0
5/26/2016,IN,Kolkata,pm25,122.3
5/27/2016,IN,Kolkata,pm25,112.7
5/28/2016,IN,Kolkata,pm25,135.7
5/29/2016,IN,Kolkata,pm25,130.0
5/30/2016,IN,Kolkata,pm25,122.3
5/31/2016,IN,Kolkata,pm25,114.3
6/1/2016,IN,Kolkata,pm25,92.0
6/2/2016,IN,Kolkata,pm25,102.0
6/3/2016,IN,Kolkata,pm25,95.0
6/4/2016,IN,Kolkata,pm25,87.7
6/5/2016,IN,Kolkata,pm25,84.3
6/6/2016,IN,Kolkata,pm25,83.0
6/7/2016,IN,Kolkata,pm25,87.0
6/8/2016,IN,Kolkata,pm25,86.7
6/9/2016,IN,Kolkata,pm25,90.3
6/10/2016,IN,Kolkata,pm25,124.0
6/11/2016,IN,Kolkata,pm25,129.7
6/12/2016,IN,Kolkata,pm25,105.7
6/13/2016,IN,Kolkata,pm25,88.0
6/14/2016,IN,Kolkata,pm25,112.3
6/15/2016,IN,Kolkata,pm25,121.7
6/16/2016,IN,Kolkata,pm25,127.3
6/17/2016,IN,Kolkata,pm25,105.3
6/18/2016,IN,Kolkata,pm25,88.0
6/19/2016,IN,Kolkata,pm25,78.0
6/20/2016,IN,Kolkata,pm25,116.3
6/21/2016,IN,Kolkata,pm25,80.3
6/22/2016,IN,Kolkata,pm25,74.0
6/23/2016,IN,Kolkata,pm25,84.7
6/24/2016,IN,Kolkata,pm25,81.0
