Date,Country,City,Specie,Value
1/26/2016,IN,Mumbai,so2,12.3
1/27/2016,IN,Mumbai,pm25,138
1/27/2016,IN,Mumbai,no2,3
1/27/2016,IN,Mumbai,co,28.2
1/27/2016,IN,Mumbai,pm10,67.7
1/27/2016,IN,Mumbai,o3,16
1/27/2016,IN,Mumbai,so2,8.5
1/28/2016,IN,Mumbai,pm25,185.3
1/28/2016,IN,Mumbai,no2,7.5
1/28/2016,IN,Mumbai,co,22.6
1/28/2016,IN,Mumbai,pm10,108.7
1/28/2016,IN,Mumbai,o3,17
1/28/2016,IN,Mumbai,so2,13.3
1/29/2016,IN,Mumbai,pm25,160.7
1/29/2016,IN,Mumbai,no2,4.9
1/29/2016,IN,Mumbai,co,16.4
1/29/2016,IN,Mumbai,pm10,77.3
1/29/2016,IN,Mumbai,o3,15.6
1/29/2016,IN,Mumbai,so2,9.9
1/30/2016,IN,Mumbai,pm25,180.7
1/30/2016,IN,Mumbai,no2,6.3
1/30/2016,IN,Mumbai,co,16.1
1/30/2016,IN,Mumbai,pm10,109.7
1/30/2016,IN,Mumbai,o3,15.1
1/30/2016,IN,Mumbai,so2,13.1
1/31/2016,IN,Mumbai,pm25,137
1/31/2016,IN,Mumbai,no2,6.7
1/31/2016,IN,Mumbai,co,17.5
1/31/2016,IN,Mumbai,pm10,91.3
1/31/2016,IN,Mumbai,o3,11.7
1/31/2016,IN,Mumbai,so2,13.2
2/1/2016,IN,Mumbai,pm25,177.3
2/1/2016,IN,Mumbai,no2,5.8
2/1/2016,IN,Mumbai,co,17.7
2/1/2016,IN,Mumbai,pm10,113
2/1/2016,IN,Mumbai,o3,12.3
2/1/2016,IN,Mumbai,so2,11.4
2/2/2016,IN,Mumbai,pm25,136.3
2/2/2016,IN,Mumbai,no2,7.9
2/2/2016,IN,Mumbai,co,16.3
2/2/2016,IN,Mumbai,pm10,75
2/2/2016,IN,Mumbai,o3,16
2/2/2016,IN,Mumbai,so2,13.3
2/3/2016,IN,Mumbai,pm25,167.3
2/3/2016,IN,Mumbai,no2,8.1
2/3/2016,IN,Mumbai,co,15.9
2/3/2016,IN,Mumbai,pm10,136.3
2/3/2016,IN,Mumbai,o3,16.8
2/3/2016,IN,Mumbai,so2,13.4
2/4/2016,IN,Mumbai,pm25,161.3
2/4/2016,IN,Mumbai,no2,7.9
2/4/2016,IN,Mumbai,co,17.8
2/4/2016,IN,Mumbai,pm10,72.7
2/4/2016,IN,Mumbai,o3,21.5
2/4/2016,IN,Mumbai,so2,13.7
2/5/2016,IN,Mumbai,pm25,182.7
2/5/2016,IN,Mumbai,no2,5.4
2/5/2016,IN,Mumbai,co,18.7
2/5/2016,IN,Mumbai,pm10,58.7
2/5/2016,IN,Mumbai,o3,19
2/5/2016,IN,Mumbai,so2,14.3
2/6/2016,IN,Mumbai,pm25,140.7
2/6/2016,IN,Mumbai,no2,3.6
2/6/2016,IN,Mumbai,co,16
2/6/2016,IN,Mumbai,pm10,61
2/6/2016,IN,Mumbai,o3,12.8
2/6/2016,IN,Mumbai,so2,9.3
2/7/2016,IN,Mumbai,pm25,108.3
2/7/2016,IN,Mumbai,no2,4.4
2/7/2016,IN,Mumbai,co,14.5
2/7/2016,IN,Mumbai,pm10,55.3
2/7/2016,IN,Mumbai,o3,11.3
2/7/2016,IN,Mumbai,so2,10
2/8/2016,IN,Mumbai,pm25,116.3
2/8/2016,IN,Mumbai,no2,4.3
2/8/2016,IN,Mumbai,co,13.5
2/8/2016,IN,Mumbai,pm10,56.3
2/8/2016,IN,Mumbai,o3,12.4
2/8/2016,IN,Mumbai,so2,14.1
2/9/2016,IN,Mumbai,pm25,193.7
2/9/2016,IN,Mumbai,no2,3.2
2/9/2016,IN,Mumbai,co,14.7
2/9/2016,IN,Mumbai,pm10,71.3
2/9/2016,IN,Mumbai,o3,15.6
2/9/2016,IN,Mumbai,so2,8.9
2/10/2016,IN,Mumbai,pm25,145.7
2/10/2016,IN,Mumbai,no2,3.2
2/10/2016,IN,Mumbai,co,16.4
2/10/2016,IN,Mumbai,pm10,58.3
2/10/2016,IN,Mumbai,o3,13.6
2/10/2016,IN,Mumbai,so2,9.2
2/11/2016,IN,Mumbai,pm25,146.7
2/11/2016,IN,Mumbai,no2,2.6
2/11/2016,IN,Mumbai,co,12.7
2/11/2016,IN,Mumbai,pm10,52
2/11/2016,IN,Mumbai,o3,11.5
2/11/2016,IN,Mumbai,so2,8.9
2/12/2016,IN,Mumbai,pm25,97
2/12/2016,IN,Mumbai,no2,3.1
2/12/2016,IN,Mumbai,co,12
2/12/2016,IN,Mumbai,pm10,46.7
2/12/2016,IN,Mumbai,o3,10.2
2/12/2016,IN,Mumbai,so2,9.4
2/13/2016,IN,Mumbai,pm25,110.3
2/13/2016,IN,Mumbai,no2,4.4
2/13/2016,IN,Mumbai,co,12.3
2/13/2016,IN,Mumbai,pm10,50.3
2/13/2016,IN,Mumbai,o3,11.8
2/13/2016,IN,Mumbai,so2,10.6
2/14/2016,IN,Mumbai,pm25,114.3
2/14/2016,IN,Mumbai,no2,4.9
2/14/2016,IN,Mumbai,co,13.7
2/14/2016,IN,Mumbai,pm10,53.3
