Date,Country,City,Specie,Value
7/5/2019,IN,Chandigarh,pressure,743.0
7/5/2019,IN,Chandigarh,co,4.1
7/5/2019,IN,Chandigarh,temperature,31.1
7/5/2019,IN,Chandigarh,pm10,60.3
7/5/2019,IN,Chandigarh,humidity,73.2
7/5/2019,IN,Chandigarh,o3,19.2
7/5/2019,IN,Chandigarh,so2,6.3
7/5/2019,IN,Chandigarh,wind-speed,1.9
7/6/2019,IN,Chandigarh,dew,25.4
7/6/2019,IN,Chandigarh,no2,9.5
7/6/2019,IN,Chandigarh,pm25,84.0
7/6/2019,IN,Chandigarh,pressure,743.3
7/6/2019,IN,Chandigarh,co,2.7
7/6/2019,IN,Chandigarh,temperature,30.9
7/6/2019,IN,Chandigarh,pm10,58.3
7/6/2019,IN,Chandigarh,humidity,71.5
7/6/2019,IN,Chandigarh,o3,19.7
7/6/2019,IN,Chandigarh,so2,3.0
7/6/2019,IN,Chandigarh,wind-speed,2.0
7/7/2019,IN,Chandigarh,dew,24.9
7/7/2019,IN,Chandigarh,no2,9.2
7/7/2019,IN,Chandigarh,pm25,76.0
7/7/2019,IN,Chandigarh,pressure,744.0
7/7/2019,IN,Chandigarh,co,3.1
7/7/2019,IN,Chandigarh,temperature,31.8
7/7/2019,IN,Chandigarh,pm10,49.0
7/7/2019,IN,Chandigarh,humidity,67.1
7/7/2019,IN,Chandigarh,o3,17.6
7/7/2019,IN,Chandigarh,so2,3.0
7/7/2019,IN,Chandigarh,wind-speed,2.2
7/8/2019,IN,Chandigarh,dew,25.3
7/8/2019,IN,Chandigarh,no2,9.2
7/8/2019,IN,Chandigarh,pm25,96.0
7/8/2019,IN,Chandigarh,pressure,741.2
7/8/2019,IN,Chandigarh,co,5.8
7/8/2019,IN,Chandigarh,temperature,30.7
7/8/2019,IN,Chandigarh,pm10,65.0
7/8/2019,IN,Chandigarh,humidity,73.6
7/8/2019,IN,Chandigarh,o3,20.0
7/8/2019,IN,Chandigarh,so2,2.9
7/8/2019,IN,Chandigarh,wind-speed,2.1
7/9/2019,IN,Chandigarh,dew,25.0
7/9/2019,IN,Chandigarh,no2,8.5
7/9/2019,IN,Chandigarh,pm25,98.0
7/9/2019,IN,Chandigarh,pressure,742.4
7/9/2019,IN,Chandigarh,co,3.3
7/9/2019,IN,Chandigarh,temperature,28.5
7/9/2019,IN,Chandigarh,pm10,55.3
7/9/2019,IN,Chandigarh,humidity,84.7
7/9/2019,IN,Chandigarh,o3,16.0
7/9/2019,IN,Chandigarh,so2,3.4
7/9/2019,IN,Chandigarh,wind-speed,2.3
7/10/2019,IN,Chandigarh,dew,26.1
7/10/2019,IN,Chandigarh,no2,8.7
7/10/2019,IN,Chandigarh,pm25,104.7
7/10/2019,IN,Chandigarh,pressure,741.3
7/10/2019,IN,Chandigarh,co,3.5
7/10/2019,IN,Chandigarh,temperature,28.8
7/10/2019,IN,Chandigarh,pm10,71.0
7/10/2019,IN,Chandigarh,humidity,81.3
7/10/2019,IN,Chandigarh,o3,15.0
7/10/2019,IN,Chandigarh,so2,2.8
7/10/2019,IN,Chandigarh,wind-speed,1.8
7/11/2019,IN,Chandigarh,dew,24.8
7/11/2019,IN,Chandigarh,no2,15.4
7/11/2019,IN,Chandigarh,pm25,113.3
7/11/2019,IN,Chandigarh,pressure,739.4
7/11/2019,IN,Chandigarh,co,3.9
7/11/2019,IN,Chandigarh,temperature,28.4
7/11/2019,IN,Chandigarh,pm10,99.7
7/11/2019,IN,Chandigarh,humidity,79.8
7/11/2019,IN,Chandigarh,o3,15.4
7/11/2019,IN,Chandigarh,so2,3.8
7/11/2019,IN,Chandigarh,wind-speed,2.7
7/12/2019,IN,Chandigarh,dew,25.4
7/12/2019,IN,Chandigarh,no2,12.9
7/12/2019,IN,Chandigarh,pm25,122.3
7/12/2019,IN,Chandigarh,pressure,742.0
7/12/2019,IN,Chandigarh,co,4.2
7/12/2019,IN,Chandigarh,temperature,28.1
7/12/2019,IN,Chandigarh,pm10,117.0
