Date,Country,City,Specie,count,min,max,median,variance
1/1/2020,IN,Bengaluru,co,180,1.2,40.2,9.8,246.08
1/1/2020,IN,Bengaluru,o3,120,3.4,32.1,13.2,435.88
1/1/2020,IN,Bengaluru,so2,179,0.3,10.5,4.3,57.03
1/1/2020,IN,Bengaluru,pm10,133,30,94,57,1385.64
1/1/2020,IN,Bengaluru,pm25,144,30,157,89,8643.84
1/1/2020,IN,Bengaluru,no2,167,3.1,41.1,12.7,458.55
1/2/2020,IN,Bengaluru,co,192,0.2,60.3,9.3,570.86
1/2/2020,IN,Bengaluru,o3,131,0.1,48.5,10.1,804.11
1/2/2020,IN,Bengaluru,so2,190,0.4,7.9,4.2,31.3
1/2/2020,IN,Bengaluru,pm10,135,6,127,52,5819.57
1/2/2020,IN,Bengaluru,pm25,155,8,190,77,13401.2
1/2/2020,IN,Bengaluru,no2,192,1.7,37.5,12.6,616.08
1/2/2020,IN,Bengaluru,wind-gust,11,26.2,26.2,26.2,0
1/2/2020,IN,Bengaluru,wind gust,11,26.2,26.2,26.2,0
1/3/2020,IN,Bengaluru,co,237,0.7,86.4,8,523.38
1/3/2020,IN,Bengaluru,o3,166,1.1,48,10.7,998.69
1/3/2020,IN,Bengaluru,so2,235,0.1,6.7,3.4,24.07
1/3/2020,IN,Bengaluru,humidity,126,13.7,97,51.5,2092.68
1/3/2020,IN,Bengaluru,dew,143,13.5,21,16,50.8
1/3/2020,IN,Bengaluru,pressure,125,713,1019.5,725.2,214133
1/3/2020,IN,Bengaluru,temperature,128,17.4,37.3,26.5,155.5
1/3/2020,IN,Bengaluru,wind speed,124,0.3,11.2,1,82.43
1/3/2020,IN,Bengaluru,wind-speed,124,0.3,11.2,1,82.43
1/3/2020,IN,Bengaluru,pm10,165,27,103,56,2924.14
1/3/2020,IN,Bengaluru,pm25,191,23,169,80,8594.95
1/3/2020,IN,Bengaluru,no2,239,1,31.7,10.8,555.65
1/4/2020,IN,Bengaluru,co,232,0.7,68.3,8.9,1342.1
1/4/2020,IN,Bengaluru,o3,161,0.2,58.4,11.6,1560.24
1/4/2020,IN,Bengaluru,so2,224,0.2,8.5,3.9,31.55
1/4/2020,IN,Bengaluru,humidity,235,9.8,100,64.5,4909.65
1/4/2020,IN,Bengaluru,dew,241,12,21.5,17.4,100.25
1/4/2020,IN,Bengaluru,pressure,235,711.7,1021.7,996.7,214553
1/4/2020,IN,Bengaluru,temperature,235,17.7,39.3,25,214.23
1/4/2020,IN,Bengaluru,wind speed,235,0.2,11,0.9,70.86
1/4/2020,IN,Bengaluru,wind-speed,235,0.2,11,0.9,70.86
1/4/2020,IN,Bengaluru,pm10,166,33,333,67,26197.6
1/4/2020,IN,Bengaluru,pm25,189,29,220,137,14706.7
1/4/2020,IN,Bengaluru,no2,232,1.5,75.1,11.5,1670.22
1/5/2020,IN,Bengaluru,co,221,1.3,24.7,8.3,196.34
1/5/2020,IN,Bengaluru,o3,149,2.8,94.1,13.9,2913.31
1/5/2020,IN,Bengaluru,so2,190,0.2,12.9,3.4,44.67
1/5/2020,IN,Bengaluru,humidity,221,12.9,100,67.2,4547.71
1/5/2020,IN,Bengaluru,dew,264,13,22.5,20.5,111.01
1/5/2020,IN,Bengaluru,pressure,220,712,1022.3,998.2,215367
1/5/2020,IN,Bengaluru,temperature,216,18.6,39,24.5,181.83
1/5/2020,IN,Bengaluru,wind speed,221,0.3,11.3,1,67.98
1/5/2020,IN,Bengaluru,wind-speed,221,0.3,11.3,1,67.98
1/5/2020,IN,Bengaluru,pm10,153,33,149,69,3330.04
1/5/2020,IN,Bengaluru,pm25,173,44,172,137,10167.4
1/5/2020,IN,Bengaluru,no2,203,1.1,173,11.3,4745.73
1/6/2020,IN,Bengaluru,co,223,0.3,30.2,8.9,265.67
1/6/2020,IN,Bengaluru,o3,153,1.2,23.1,9.9,281.35
1/6/2020,IN,Bengaluru,so2,201,0.3,9.6,3.4,46
1/6/2020,IN,Bengaluru,humidity,225,21.5,100,72.8,2615.89
1/6/2020,IN,Bengaluru,dew,236,17,22,20.5,18.64
1/6/2020,IN,Bengaluru,pressure,225,714,1021,998.8,215073
1/6/2020,IN,Bengaluru,temperature,225,18.8,29,23.5,72.3
1/6/2020,IN,Bengaluru,wind speed,225,0.4,9.8,1.3,47.02
1/6/2020,IN,Bengaluru,pm10,153,17,79,53,1650.49
1/6/2020,IN,Bengaluru,pm25,177,16,134,72,4767.7
1/6/2020,IN,Bengaluru,no2,201,1.2,30.5,12.3,591.91
1/6/2020,IN,Bengaluru,wind gust,11,10.2,10.2,10.2,0
1/7/2020,IN,Bengaluru,co,253,0.2,32.1,8.4,239.87
1/7/2020,IN,Bengaluru,o3,181,0.6,35.2,11.5,445.53
1/7/2020,IN,Bengaluru,so2,228,0.4,10.8,4.1,45.17
1/7/2020,IN,Bengaluru,humidity,254,11.5,100,68,3593.29
1/7/2020,IN,Bengaluru,dew,264,13.5,20.5,19,38.88
1/7/2020,IN,Bengaluru,pressure,254,714,1021,723.7,212870
1/7/2020,IN,Bengaluru,temperature,264,18.7,32.7,23.6,91.79
1/7/2020,IN,Bengaluru,wind speed,254,0.2,11,1.4,39.95
1/7/2020,IN,Bengaluru,pm10,191,9,129,50,2958.44
1/7/2020,IN,Bengaluru,pm25,205,20,178,68,6909.03
1/7/2020,IN,Bengaluru,no2,231,2.9,42.5,11,621.75
1/8/2020,IN,Bengaluru,co,244,0.7,67,8.4,340.89
1/8/2020,IN,Bengaluru,o3,181,0.6,151.9,15.3,5317.23
1/8/2020,IN,Bengaluru,so2,214,0.1,9.7,3.5,47.72
1/8/2020,IN,Bengaluru,humidity,255,8.1,100,60,4601.04
1/8/2020,IN,Bengaluru,dew,264,11.5,19.5,17,67.29
1/8/2020,IN,Bengaluru,pressure,255,713,1020.5,723,213874
1/8/2020,IN,Bengaluru,temperature,264,17,29.3,24.5,109.86
1/8/2020,IN,Bengaluru,wind speed,255,0.2,10.5,1.2,34.15
1/8/2020,IN,Bengaluru,pm10,181,22,152,58,3331.61
1/8/2020,IN,Bengaluru,pm25,207,32,164,91,7858.72
1/8/2020,IN,Bengaluru,no2,231,3,48.3,12,866.27
1/9/2020,IN,Bengaluru,co,252,1.7,47.2,8.4,387.85
1/9/2020,IN,Bengaluru,o3,191,0.1,132.1,15.8,4215.98
1/9/2020,IN,Bengaluru,so2,224,0.1,9.3,3.3,44.17
1/9/2020,IN,Bengaluru,humidity,263,10.1,100,57.5,4224.98
1/9/2020,IN,Bengaluru,dew,247,12,18.5,15.5,43.18
1/9/2020,IN,Bengaluru,pressure,262,712.2,1020,723,215127
1/9/2020,IN,Bengaluru,temperature,263,17.9,34.2,24.5,125.84
1/9/2020,IN,Bengaluru,wind speed,255,0.2,3.3,1,3.63
1/9/2020,IN,Bengaluru,pm10,182,26,155,62,4453.39
1/9/2020,IN,Bengaluru,pm25,215,51,174,105,9365
1/9/2020,IN,Bengaluru,no2,247,2.1,54.1,11.4,1135.65
1/10/2020,IN,Bengaluru,co,250,0.1,46,8.4,257.82
1/10/2020,IN,Bengaluru,o3,179,1.3,48.7,16.6,874.14
1/10/2020,IN,Bengaluru,so2,224,0.1,13.8,4.3,72.61
1/10/2020,IN,Bengaluru,humidity,250,7.1,100,57.2,4938.36
1/10/2020,IN,Bengaluru,dew,264,9,18,15,88.19
1/10/2020,IN,Bengaluru,pressure,251,713,1019,724,215717
1/10/2020,IN,Bengaluru,temperature,252,15,39.3,23.9,190.13
1/10/2020,IN,Bengaluru,wind speed,240,0.2,6.1,1.3,9.13
1/10/2020,IN,Bengaluru,pm10,181,26,113,63,3596.23
1/10/2020,IN,Bengaluru,pm25,203,28,171,97,10572.2
1/10/2020,IN,Bengaluru,no2,231,0.1,41.6,13.9,888.97
1/11/2020,IN,Bengaluru,co,246,1.5,24.3,7.8,117.72
1/11/2020,IN,Bengaluru,o3,192,3.3,47,16.5,654.17
1/11/2020,IN,Bengaluru,so2,220,0.5,12,3.8,46.34
1/11/2020,IN,Bengaluru,humidity,262,24.2,100,62,4597.31
1/11/2020,IN,Bengaluru,dew,264,8.5,18,14,90.46
1/11/2020,IN,Bengaluru,pressure,264,714,1021,724,214455
1/11/2020,IN,Bengaluru,temperature,264,14,35.5,24.4,201.06
1/11/2020,IN,Bengaluru,wind speed,262,0.2,5.9,1.4,9.08
1/11/2020,IN,Bengaluru,pm10,174,21,86,55,2229.1
1/11/2020,IN,Bengaluru,pm25,216,40,153,87,6524.8
1/11/2020,IN,Bengaluru,no2,238,0.6,38.8,10.8,562.09
1/12/2020,IN,Bengaluru,co,230,1,67.3,8,321.27
1/12/2020,IN,Bengaluru,o3,186,0.3,52.1,14.1,905.59
1/12/2020,IN,Bengaluru,so2,199,0.5,9.9,3.9,30.79
1/12/2020,IN,Bengaluru,humidity,253,23.8,100,63.8,3860.83
1/12/2020,IN,Bengaluru,dew,264,11.3,19,15.5,54.53
1/12/2020,IN,Bengaluru,pressure,256,712.7,1022.3,724,215735
1/12/2020,IN,Bengaluru,temperature,255,15,39.9,25,262.03
1/12/2020,IN,Bengaluru,wind speed,239,0.1,4.6,1,6.24
1/12/2020,IN,Bengaluru,pm10,159,24,131,57,3635.64
1/12/2020,IN,Bengaluru,pm25,208,38,174,104,10474.7
1/12/2020,IN,Bengaluru,no2,230,1.6,39,10.5,671.13
1/13/2020,IN,Bengaluru,co,226,1.3,45.1,8.2,550.55
1/13/2020,IN,Bengaluru,o3,166,0.3,102.1,15.3,3387.56
1/13/2020,IN,Bengaluru,so2,199,0.1,10.7,3.9,42.46
1/13/2020,IN,Bengaluru,humidity,236,15.1,100,61,5157.5
1/13/2020,IN,Bengaluru,dew,264,9.5,19.2,15.1,126.71
1/13/2020,IN,Bengaluru,pressure,238,711,1021.9,724,217867
1/13/2020,IN,Bengaluru,temperature,240,17,29.1,24.5,125.56
1/13/2020,IN,Bengaluru,wind speed,227,0.2,3.3,0.8,2.65
1/13/2020,IN,Bengaluru,pm10,156,24,155,70,5742.01
1/13/2020,IN,Bengaluru,pm25,190,34,179,144,9312.34
1/13/2020,IN,Bengaluru,no2,212,1.8,57,13,1563.45
1/14/2020,IN,Bengaluru,co,236,0.2,42.8,8,393.73
1/14/2020,IN,Bengaluru,o3,165,0.6,136,18.5,4009.95
1/14/2020,IN,Bengaluru,so2,216,0.2,9.4,4.1,41.76
1/14/2020,IN,Bengaluru,humidity,236,9.6,100,54,5784.48
1/14/2020,IN,Bengaluru,dew,264,6,1008,12.5,397182
1/14/2020,IN,Bengaluru,pressure,228,711,1019.8,723.5,216927
1/14/2020,IN,Bengaluru,temperature,237,16,31.9,24,162.27
1/14/2020,IN,Bengaluru,wind speed,229,0.2,4.6,0.9,4.52
1/14/2020,IN,Bengaluru,pm10,165,27,156,76,6601.73
1/14/2020,IN,Bengaluru,pm25,189,68,219,152,6783.67
1/14/2020,IN,Bengaluru,no2,227,2.8,67.5,16.2,1687.51
1/14/2020,IN,Bengaluru,wind gust,11,9.2,9.2,9.2,0
1/15/2020,IN,Bengaluru,co,238,0.8,27.6,7.8,167.27
1/15/2020,IN,Bengaluru,o3,168,0.2,77.4,21.5,2224.18
1/15/2020,IN,Bengaluru,so2,216,0.1,10.4,4.3,43.71
1/15/2020,IN,Bengaluru,humidity,240,11.8,100,53.5,5792.19
1/15/2020,IN,Bengaluru,dew,264,4,16,13.5,156.36
1/15/2020,IN,Bengaluru,pressure,240,712,1040.3,724,222831
1/15/2020,IN,Bengaluru,temperature,240,14,31.1,24,207.21
1/15/2020,IN,Bengaluru,wind speed,240,0.2,4.1,1.1,5.21
1/15/2020,IN,Bengaluru,pm10,168,25,94,62,3121.01
1/15/2020,IN,Bengaluru,pm25,192,42,165,119,12779.4
1/15/2020,IN,Bengaluru,no2,240,2.9,152.4,12.5,2867.61
1/16/2020,IN,Bengaluru,co,238,0.6,46.7,8.2,493.45
1/16/2020,IN,Bengaluru,o3,166,0.2,208.2,19.6,10808.9
1/16/2020,IN,Bengaluru,so2,212,0.1,10.9,4.4,47.54
1/16/2020,IN,Bengaluru,humidity,237,13.9,100,56.2,4536
1/16/2020,IN,Bengaluru,dew,264,8,16.8,13,63.17
1/16/2020,IN,Bengaluru,pressure,238,712,1038.2,724.5,222605
1/16/2020,IN,Bengaluru,temperature,241,14.2,34.6,24.4,206.55
1/16/2020,IN,Bengaluru,wind speed,238,0.2,3.4,0.9,3.93
1/16/2020,IN,Bengaluru,pm10,170,27,155,63,6077.38
1/16/2020,IN,Bengaluru,pm25,191,16,163,108,8696.94
1/16/2020,IN,Bengaluru,no2,238,2.8,107.5,12.9,1824.99
1/16/2020,IN,Bengaluru,wind gust,11,26.2,26.2,26.2,0
1/17/2020,IN,Bengaluru,co,248,1.5,86.4,8.4,959.31
1/17/2020,IN,Bengaluru,o3,172,0.1,115.7,14.5,4260.93
1/17/2020,IN,Bengaluru,so2,221,0.1,12.2,4.1,60.08
1/17/2020,IN,Bengaluru,humidity,249,19.2,100,55,5240.81
1/17/2020,IN,Bengaluru,dew,264,6.5,20,14.5,152.82
1/17/2020,IN,Bengaluru,pressure,250,712,1030.8,722.2,219617
1/17/2020,IN,Bengaluru,temperature,260,15,36.6,25,216.95
1/17/2020,IN,Bengaluru,wind speed,250,0,3.8,1,5.15
1/17/2020,IN,Bengaluru,pm10,187,23,190,59,8342.79
1/17/2020,IN,Bengaluru,pm25,202,24,266,94,12543.5
1/17/2020,IN,Bengaluru,no2,250,2.2,106.7,14,2186.67
1/18/2020,IN,Bengaluru,co,245,1.5,23.1,8,146.19
1/18/2020,IN,Bengaluru,o3,176,1.5,27.2,10.4,339.18
1/18/2020,IN,Bengaluru,so2,214,0.1,7.4,3.1,30.7
1/18/2020,IN,Bengaluru,humidity,248,37.5,100,75.7,2133.51
1/18/2020,IN,Bengaluru,dew,264,15.2,21,19,12.35
1/18/2020,IN,Bengaluru,pressure,248,713,1026.8,723,223453
1/18/2020,IN,Bengaluru,temperature,248,17,30.2,24,120.8
1/18/2020,IN,Bengaluru,wind speed,245,0.5,29.6,1.5,43.36
1/18/2020,IN,Bengaluru,pm10,176,24,101,52,1979.59
1/18/2020,IN,Bengaluru,pm25,200,8,152,78,6565.69
1/18/2020,IN,Bengaluru,no2,248,2.4,26.3,10,321.07
1/19/2020,IN,Bengaluru,co,238,2.5,25.6,7.7,163.42
1/19/2020,IN,Bengaluru,o3,166,2.2,30.6,12.2,425.09
1/19/2020,IN,Bengaluru,so2,211,0.1,9,3.3,47.56
1/19/2020,IN,Bengaluru,humidity,239,18.2,100,62.5,3499.53
1/19/2020,IN,Bengaluru,dew,253,12.5,20.2,18,66.99
1/19/2020,IN,Bengaluru,pressure,239,713,1028.8,998.6,222953
1/19/2020,IN,Bengaluru,temperature,239,18,31.2,23.9,107.02
1/19/2020,IN,Bengaluru,wind speed,239,0.2,8.6,1.3,9.8
1/19/2020,IN,Bengaluru,pm10,167,22,172,46,5846.34
1/19/2020,IN,Bengaluru,pm25,191,25,302,70,11037.5
1/19/2020,IN,Bengaluru,no2,239,1.6,45,8.3,517.06
1/20/2020,IN,Bengaluru,co,239,1.4,43.5,8.1,301.48
1/20/2020,IN,Bengaluru,o3,166,1,44.3,15.2,811.62
1/20/2020,IN,Bengaluru,so2,205,0.1,11.1,3.2,61.25
1/20/2020,IN,Bengaluru,humidity,239,21.2,100,55.6,4933.67
1/20/2020,IN,Bengaluru,dew,264,10,20,14.7,94.17
1/20/2020,IN,Bengaluru,pressure,236,714,1029.7,994.2,221970
1/20/2020,IN,Bengaluru,temperature,239,16.5,30.4,23.8,145.26
1/20/2020,IN,Bengaluru,wind speed,236,0,4.3,1.1,6.19
1/20/2020,IN,Bengaluru,pm10,165,24,143,63,3963.09
1/20/2020,IN,Bengaluru,pm25,191,37,165,92,9362.15
1/20/2020,IN,Bengaluru,no2,239,3.1,66.4,11,1147.68
1/20/2020,IN,Bengaluru,wind gust,11,46.2,46.2,46.2,0
1/21/2020,IN,Bengaluru,co,232,1,46.6,8.2,305.77
1/21/2020,IN,Bengaluru,o3,156,0.3,41.5,14.6,711.31
1/21/2020,IN,Bengaluru,so2,201,0.1,14.1,3.7,61.28
1/21/2020,IN,Bengaluru,humidity,233,14.4,100,53.7,5242.42
1/21/2020,IN,Bengaluru,dew,264,6,18,14.5,171.01
1/21/2020,IN,Bengaluru,pressure,234,714,1030.3,722,217947
1/21/2020,IN,Bengaluru,temperature,241,14.8,30.3,23.6,188.93
1/21/2020,IN,Bengaluru,wind speed,235,0.3,5.6,1.2,8.22
1/21/2020,IN,Bengaluru,pm10,169,24,154,63,3843.52
