Date,Country,City,Specie,Value
1/10/2018,IN,Nagpur,co,5.6
1/10/2018,IN,Nagpur,pm10,79
1/10/2018,IN,Nagpur,o3,10.6
1/10/2018,IN,Nagpur,so2,6.5
1/10/2018,IN,Nagpur,pm25,152
1/10/2018,IN,Nagpur,no2,11.7
1/11/2018,IN,Nagpur,co,8
1/11/2018,IN,Nagpur,pm10,71
1/11/2018,IN,Nagpur,o3,13.2
1/11/2018,IN,Nagpur,so2,6.9
1/11/2018,IN,Nagpur,pm25,153
1/11/2018,IN,Nagpur,no2,10.3
1/12/2018,IN,Nagpur,co,5.5
1/12/2018,IN,Nagpur,pm10,72
1/12/2018,IN,Nagpur,o3,9
1/12/2018,IN,Nagpur,so2,5.8
1/12/2018,IN,Nagpur,pm25,132
1/12/2018,IN,Nagpur,no2,10.3
1/13/2018,IN,Nagpur,co,6.2
1/13/2018,IN,Nagpur,pm10,70
1/13/2018,IN,Nagpur,o3,11.4
1/13/2018,IN,Nagpur,so2,3.5
1/13/2018,IN,Nagpur,pm25,145
1/13/2018,IN,Nagpur,no2,8.8
1/14/2018,IN,Nagpur,co,5.5
1/14/2018,IN,Nagpur,pm10,87
1/14/2018,IN,Nagpur,o3,7.1
1/14/2018,IN,Nagpur,so2,7.8
1/14/2018,IN,Nagpur,pm25,160
1/14/2018,IN,Nagpur,no2,12.8
1/15/2018,IN,Nagpur,co,8.5
1/15/2018,IN,Nagpur,pm10,82
1/15/2018,IN,Nagpur,o3,9
1/15/2018,IN,Nagpur,so2,7.8
1/15/2018,IN,Nagpur,pm25,157
1/15/2018,IN,Nagpur,no2,15
1/16/2018,IN,Nagpur,co,5.5
1/16/2018,IN,Nagpur,pm10,67
1/16/2018,IN,Nagpur,o3,7.4
1/16/2018,IN,Nagpur,so2,3.7
1/16/2018,IN,Nagpur,pm25,138
1/16/2018,IN,Nagpur,no2,8.8
1/17/2018,IN,Nagpur,co,7.3
1/17/2018,IN,Nagpur,pm10,69
1/17/2018,IN,Nagpur,o3,8.2
1/17/2018,IN,Nagpur,so2,4.1
1/17/2018,IN,Nagpur,pm25,134
1/17/2018,IN,Nagpur,no2,11
1/18/2018,IN,Nagpur,co,4.7
1/18/2018,IN,Nagpur,pm10,64
1/18/2018,IN,Nagpur,o3,10.4
1/18/2018,IN,Nagpur,so2,6.9
1/18/2018,IN,Nagpur,pm25,119
1/18/2018,IN,Nagpur,no2,11.4
1/19/2018,IN,Nagpur,co,6.2
1/19/2018,IN,Nagpur,pm10,73
1/19/2018,IN,Nagpur,o3,10.2
1/19/2018,IN,Nagpur,so2,7.8
1/19/2018,IN,Nagpur,pm25,142
1/19/2018,IN,Nagpur,no2,11.9
1/20/2018,IN,Nagpur,co,6.6
1/20/2018,IN,Nagpur,pm10,65
1/20/2018,IN,Nagpur,o3,7.1
1/20/2018,IN,Nagpur,so2,6.9
1/20/2018,IN,Nagpur,pm25,130
1/20/2018,IN,Nagpur,no2,11.1
1/21/2018,IN,Nagpur,co,4.4
1/21/2018,IN,Nagpur,pm10,67
1/21/2018,IN,Nagpur,o3,7.4
1/21/2018,IN,Nagpur,so2,6.9
1/21/2018,IN,Nagpur,pm25,156
1/21/2018,IN,Nagpur,no2,11.4
1/22/2018,IN,Nagpur,co,6.9
1/22/2018,IN,Nagpur,pm10,83
1/22/2018,IN,Nagpur,o3,7.8
1/22/2018,IN,Nagpur,so2,6.2
1/22/2018,IN,Nagpur,pm25,160
1/22/2018,IN,Nagpur,no2,15.5
1/23/2018,IN,Nagpur,co,9.2
1/23/2018,IN,Nagpur,pm10,86
1/23/2018,IN,Nagpur,o3,7
1/23/2018,IN,Nagpur,so2,6.2
1/23/2018,IN,Nagpur,pm25,161
1/23/2018,IN,Nagpur,no2,17.7
1/24/2018,IN,Nagpur,co,5.1
1/24/2018,IN,Nagpur,pm10,63
1/24/2018,IN,Nagpur,o3,16
1/24/2018,IN,Nagpur,so2,3.8
1/24/2018,IN,Nagpur,pm25,124
1/24/2018,IN,Nagpur,no2,7.8
1/25/2018,IN,Nagpur,co,6.4
1/25/2018,IN,Nagpur,pm10,66
1/25/2018,IN,Nagpur,o3,13
1/25/2018,IN,Nagpur,so2,4
1/25/2018,IN,Nagpur,pm25,125
1/25/2018,IN,Nagpur,no2,10.8
1/26/2018,IN,Nagpur,co,4
1/26/2018,IN,Nagpur,pm10,69
1/26/2018,IN,Nagpur,o3,8.7
1/26/2018,IN,Nagpur,so2,4.3
1/26/2018,IN,Nagpur,pm25,142
1/26/2018,IN,Nagpur,no2,12.5
1/27/2018,IN,Nagpur,co,3.8
1/27/2018,IN,Nagpur,pm10,66
1/27/2018,IN,Nagpur,o3,9
1/27/2018,IN,Nagpur,so2,4.9
1/27/2018,IN,Nagpur,pm25,130
1/28/2018,IN,Nagpur,co,5.6
1/28/2018,IN,Nagpur,pm10,77
1/28/2018,IN,Nagpur,o3,6.5
1/28/2018,IN,Nagpur,so2,8.6
1/28/2018,IN,Nagpur,pm25,154
1/29/2018,IN,Nagpur,co,6.7
1/29/2018,IN,Nagpur,pm10,81
1/29/2018,IN,Nagpur,o3,10.6
1/29/2018,IN,Nagpur,so2,7.3
1/29/2018,IN,Nagpur,pm25,154
1/29/2018,IN,Nagpur,no2,10.3
1/30/2018,IN,Nagpur,co,6
1/30/2018,IN,Nagpur,pm10,76
1/30/2018,IN,Nagpur,o3,8.7
1/30/2018,IN,Nagpur,so2,6.1
1/30/2018,IN,Nagpur,pm25,151
1/30/2018,IN,Nagpur,no2,13.6
1/31/2018,IN,Nagpur,co,4.7
1/31/2018,IN,Nagpur,pm10,74
1/31/2018,IN,Nagpur,o3,8.3
1/31/2018,IN,Nagpur,so2,2.9
1/31/2018,IN,Nagpur,pm25,142
1/31/2018,IN,Nagpur,no2,11.9
2/1/2018,IN,Nagpur,co,6.4
2/1/2018,IN,Nagpur,pm10,58
2/1/2018,IN,Nagpur,o3,10.2
2/1/2018,IN,Nagpur,so2,5.3
2/1/2018,IN,Nagpur,pm25,91
2/1/2018,IN,Nagpur,no2,10.4
2/2/2018,IN,Nagpur,co,8.5
2/2/2018,IN,Nagpur,pm10,75
2/2/2018,IN,Nagpur,o3,8.2
2/2/2018,IN,Nagpur,so2,5.8
2/2/2018,IN,Nagpur,pm25,139
2/2/2018,IN,Nagpur,no2,13.6
2/3/2018,IN,Nagpur,co,9.4
2/3/2018,IN,Nagpur,pm10,83
2/3/2018,IN,Nagpur,o3,7.1
2/3/2018,IN,Nagpur,so2,11.4
2/3/2018,IN,Nagpur,pm25,155
2/3/2018,IN,Nagpur,no2,17.4
2/4/2018,IN,Nagpur,co,7
2/4/2018,IN,Nagpur,pm10,75
2/4/2018,IN,Nagpur,o3,7.8
2/4/2018,IN,Nagpur,so2,6.5
2/4/2018,IN,Nagpur,pm25,153
2/4/2018,IN,Nagpur,no2,13.3
2/5/2018,IN,Nagpur,co,7.5
2/5/2018,IN,Nagpur,pm10,83
2/5/2018,IN,Nagpur,o3,7
2/5/2018,IN,Nagpur,so2,5.9
2/5/2018,IN,Nagpur,pm25,161
2/5/2018,IN,Nagpur,no2,12.6
2/6/2018,IN,Nagpur,co,9.8
2/6/2018,IN,Nagpur,pm10,92
2/6/2018,IN,Nagpur,o3,8.7
2/6/2018,IN,Nagpur,so2,6.5
2/6/2018,IN,Nagpur,pm25,166
2/6/2018,IN,Nagpur,no2,17
2/7/2018,IN,Nagpur,co,12.2
2/7/2018,IN,Nagpur,pm10,91
2/7/2018,IN,Nagpur,o3,7.1
2/7/2018,IN,Nagpur,so2,6.5
2/7/2018,IN,Nagpur,pm25,162
2/7/2018,IN,Nagpur,no2,22.4
2/8/2018,IN,Nagpur,co,8.5
2/8/2018,IN,Nagpur,pm10,86
2/8/2018,IN,Nagpur,o3,6.7
2/8/2018,IN,Nagpur,so2,4.1
2/8/2018,IN,Nagpur,pm25,165
2/8/2018,IN,Nagpur,no2,13.9
2/9/2018,IN,Nagpur,co,5.8
2/9/2018,IN,Nagpur,pm10,66
2/9/2018,IN,Nagpur,o3,10.2
2/9/2018,IN,Nagpur,so2,4.1
2/9/2018,IN,Nagpur,pm25,127
2/9/2018,IN,Nagpur,no2,8.9
2/10/2018,IN,Nagpur,co,6.6
2/10/2018,IN,Nagpur,pm10,75
2/10/2018,IN,Nagpur,o3,10.2
2/10/2018,IN,Nagpur,so2,6.9
2/10/2018,IN,Nagpur,pm25,144
2/10/2018,IN,Nagpur,no2,11.5
2/11/2018,IN,Nagpur,co,6
2/11/2018,IN,Nagpur,pm10,81
2/11/2018,IN,Nagpur,o3,10.3
2/11/2018,IN,Nagpur,so2,5.3
2/11/2018,IN,Nagpur,pm25,162
2/11/2018,IN,Nagpur,no2,14.4
2/12/2018,IN,Nagpur,co,6.4
2/12/2018,IN,Nagpur,pm10,50
2/12/2018,IN,Nagpur,o3,15.5
2/12/2018,IN,Nagpur,so2,4.5
2/12/2018,IN,Nagpur,pm25,106
2/12/2018,IN,Nagpur,no2,10.3
2/13/2018,IN,Nagpur,co,5.1
2/13/2018,IN,Nagpur,pm10,58
2/13/2018,IN,Nagpur,o3,17.5
2/13/2018,IN,Nagpur,so2,3.4
2/13/2018,IN,Nagpur,pm25,151
2/13/2018,IN,Nagpur,no2,8.2
2/14/2018,IN,Nagpur,co,4
2/14/2018,IN,Nagpur,pm10,40
2/14/2018,IN,Nagpur,o3,12.4
2/14/2018,IN,Nagpur,so2,2.6
2/14/2018,IN,Nagpur,pm25,97
2/14/2018,IN,Nagpur,no2,7
2/15/2018,IN,Nagpur,co,2.7
2/15/2018,IN,Nagpur,pm10,57
2/15/2018,IN,Nagpur,o3,11.4
2/15/2018,IN,Nagpur,so2,1.3
2/15/2018,IN,Nagpur,pm25,136
2/15/2018,IN,Nagpur,no2,9.6
2/19/2018,IN,Nagpur,co,6.9
2/19/2018,IN,Nagpur,pm10,81
2/19/2018,IN,Nagpur,o3,29.7
2/19/2018,IN,Nagpur,so2,8.6
2/19/2018,IN,Nagpur,pm25,155
2/19/2018,IN,Nagpur,no2,12.1
2/20/2018,IN,Nagpur,co,7.5
2/20/2018,IN,Nagpur,pm10,80
2/20/2018,IN,Nagpur,o3,29.5
2/20/2018,IN,Nagpur,so2,14.2
2/20/2018,IN,Nagpur,pm25,150
2/20/2018,IN,Nagpur,no2,15.4
2/21/2018,IN,Nagpur,co,5.7
2/21/2018,IN,Nagpur,pm10,63
2/21/2018,IN,Nagpur,o3,11
2/21/2018,IN,Nagpur,so2,5.3
2/21/2018,IN,Nagpur,pm25,111
2/21/2018,IN,Nagpur,no2,13.2
2/22/2018,IN,Nagpur,co,9.1
2/22/2018,IN,Nagpur,pm10,82
2/22/2018,IN,Nagpur,o3,9.8
2/22/2018,IN,Nagpur,so2,7.8
2/22/2018,IN,Nagpur,pm25,153
2/22/2018,IN,Nagpur,no2,15.1
2/23/2018,IN,Nagpur,co,11.1
2/23/2018,IN,Nagpur,pm10,81
2/23/2018,IN,Nagpur,o3,9.1
2/23/2018,IN,Nagpur,so2,6.2
2/23/2018,IN,Nagpur,pm25,156
2/23/2018,IN,Nagpur,no2,17.7
2/24/2018,IN,Nagpur,co,8.7
2/24/2018,IN,Nagpur,pm10,81
2/24/2018,IN,Nagpur,o3,10.2
2/24/2018,IN,Nagpur,so2,5.1
2/24/2018,IN,Nagpur,pm25,157
2/24/2018,IN,Nagpur,no2,16.9
2/25/2018,IN,Nagpur,co,9.8
2/25/2018,IN,Nagpur,pm10,81
2/25/2018,IN,Nagpur,o3,23.2
2/25/2018,IN,Nagpur,so2,5.1
2/25/2018,IN,Nagpur,pm25,165
2/25/2018,IN,Nagpur,no2,15
2/26/2018,IN,Nagpur,co,7.7
2/26/2018,IN,Nagpur,pm10,86
2/26/2018,IN,Nagpur,o3,15.5
2/26/2018,IN,Nagpur,so2,7
2/26/2018,IN,Nagpur,pm25,159
2/26/2018,IN,Nagpur,no2,12.5
2/27/2018,IN,Nagpur,co,8.5
2/27/2018,IN,Nagpur,pm10,65
2/27/2018,IN,Nagpur,o3,16.3
2/27/2018,IN,Nagpur,so2,9.8
2/27/2018,IN,Nagpur,pm25,148
2/27/2018,IN,Nagpur,no2,10.8
2/28/2018,IN,Nagpur,co,6.4
2/28/2018,IN,Nagpur,pm10,68
2/28/2018,IN,Nagpur,o3,11
2/28/2018,IN,Nagpur,so2,5.7
2/28/2018,IN,Nagpur,pm25,112
2/28/2018,IN,Nagpur,no2,13.3
3/1/2018,IN,Nagpur,co,7.7
3/1/2018,IN,Nagpur,pm10,67
3/1/2018,IN,Nagpur,o3,10.2
3/1/2018,IN,Nagpur,so2,7.8
3/1/2018,IN,Nagpur,pm25,132
3/1/2018,IN,Nagpur,no2,12.7
3/2/2018,IN,Nagpur,co,10.7
3/2/2018,IN,Nagpur,pm10,96
3/2/2018,IN,Nagpur,o3,10.6
3/2/2018,IN,Nagpur,so2,7.3
3/2/2018,IN,Nagpur,pm25,176
3/2/2018,IN,Nagpur,no2,13
3/3/2018,IN,Nagpur,co,9.6
3/3/2018,IN,Nagpur,pm10,69
3/3/2018,IN,Nagpur,o3,13.5
3/3/2018,IN,Nagpur,so2,5.4
3/3/2018,IN,Nagpur,pm25,154
3/3/2018,IN,Nagpur,no2,13.2
3/4/2018,IN,Nagpur,co,5.8
3/4/2018,IN,Nagpur,pm10,70
3/4/2018,IN,Nagpur,o3,15.9
3/4/2018,IN,Nagpur,so2,6.5
3/4/2018,IN,Nagpur,pm25,148
3/4/2018,IN,Nagpur,no2,10.3
3/5/2018,IN,Nagpur,co,3.3
3/5/2018,IN,Nagpur,pm10,67
3/5/2018,IN,Nagpur,o3,14
3/5/2018,IN,Nagpur,so2,4.5
3/5/2018,IN,Nagpur,pm25,119
3/5/2018,IN,Nagpur,no2,9.6
3/6/2018,IN,Nagpur,co,5.5
3/6/2018,IN,Nagpur,pm10,73
3/6/2018,IN,Nagpur,o3,15.2
3/6/2018,IN,Nagpur,so2,11.4
3/6/2018,IN,Nagpur,pm25,148
3/6/2018,IN,Nagpur,no2,11.7
3/7/2018,IN,Nagpur,co,11
3/7/2018,IN,Nagpur,pm10,68
3/7/2018,IN,Nagpur,o3,21.2
3/7/2018,IN,Nagpur,so2,9.5
3/7/2018,IN,Nagpur,pm25,140
3/7/2018,IN,Nagpur,no2,10.1
3/8/2018,IN,Nagpur,co,6.4
3/8/2018,IN,Nagpur,pm10,67
3/8/2018,IN,Nagpur,o3,3.7
3/8/2018,IN,Nagpur,so2,7.3
3/8/2018,IN,Nagpur,pm25,135
3/8/2018,IN,Nagpur,no2,9.2
3/9/2018,IN,Nagpur,co,9.8
3/9/2018,IN,Nagpur,pm10,66
3/9/2018,IN,Nagpur,o3,22.4
3/9/2018,IN,Nagpur,so2,7.5
3/9/2018,IN,Nagpur,pm25,152
3/9/2018,IN,Nagpur,no2,14.7
3/10/2018,IN,Nagpur,co,9.1
3/10/2018,IN,Nagpur,pm10,99
3/10/2018,IN,Nagpur,o3,7.9
3/10/2018,IN,Nagpur,so2,6.5
3/10/2018,IN,Nagpur,pm25,170
3/10/2018,IN,Nagpur,no2,17.6
3/11/2018,IN,Nagpur,co,6.7
3/11/2018,IN,Nagpur,pm10,79
3/11/2018,IN,Nagpur,o3,5.7
3/11/2018,IN,Nagpur,so2,6.2
3/11/2018,IN,Nagpur,pm25,159
3/11/2018,IN,Nagpur,no2,14.7
3/12/2018,IN,Nagpur,co,11.4
3/12/2018,IN,Nagpur,pm10,83
3/12/2018,IN,Nagpur,o3,24.6
3/12/2018,IN,Nagpur,so2,3.7
3/12/2018,IN,Nagpur,pm25,164
3/12/2018,IN,Nagpur,no2,22.1
3/13/2018,IN,Nagpur,co,8.2
3/13/2018,IN,Nagpur,pm10,93
3/13/2018,IN,Nagpur,o3,12.7
3/13/2018,IN,Nagpur,so2,4.1
3/13/2018,IN,Nagpur,pm25,158
3/13/2018,IN,Nagpur,no2,18.4
3/14/2018,IN,Nagpur,co,8.5
3/14/2018,IN,Nagpur,pm10,81
3/14/2018,IN,Nagpur,o3,17.1
3/14/2018,IN,Nagpur,so2,5.7
3/14/2018,IN,Nagpur,pm25,157
3/14/2018,IN,Nagpur,no2,18.5
3/15/2018,IN,Nagpur,co,4.8
3/15/2018,IN,Nagpur,pm10,65
3/15/2018,IN,Nagpur,o3,21.6
3/15/2018,IN,Nagpur,so2,4.9
3/15/2018,IN,Nagpur,pm25,147
3/15/2018,IN,Nagpur,no2,9.4
3/16/2018,IN,Nagpur,co,6.3
3/16/2018,IN,Nagpur,pm10,57
3/16/2018,IN,Nagpur,o3,22
3/16/2018,IN,Nagpur,so2,4.9
3/16/2018,IN,Nagpur,pm25,132
3/16/2018,IN,Nagpur,no2,12.1
3/17/2018,IN,Nagpur,co,7.6
3/17/2018,IN,Nagpur,pm10,62
3/17/2018,IN,Nagpur,o3,13
3/17/2018,IN,Nagpur,so2,4.1
3/17/2018,IN,Nagpur,pm25,152
3/17/2018,IN,Nagpur,no2,10.8
3/18/2018,IN,Nagpur,co,7.6
3/18/2018,IN,Nagpur,pm10,84
3/18/2018,IN,Nagpur,o3,34.2
3/18/2018,IN,Nagpur,so2,5.4
3/18/2018,IN,Nagpur,pm25,157
3/18/2018,IN,Nagpur,no2,17.2
3/19/2018,IN,Nagpur,co,7.3
3/19/2018,IN,Nagpur,pm10,86
3/19/2018,IN,Nagpur,o3,12.2
3/19/2018,IN,Nagpur,so2,5.7
3/19/2018,IN,Nagpur,pm25,156
3/19/2018,IN,Nagpur,no2,14
3/20/2018,IN,Nagpur,co,16.3
3/20/2018,IN,Nagpur,pm10,96
3/20/2018,IN,Nagpur,o3,13.9
3/20/2018,IN,Nagpur,so2,9.8
3/20/2018,IN,Nagpur,pm25,167
3/20/2018,IN,Nagpur,no2,19.8
3/21/2018,IN,Nagpur,co,6.6
3/21/2018,IN,Nagpur,pm10,77
3/21/2018,IN,Nagpur,o3,15.9
3/21/2018,IN,Nagpur,so2,5.9
3/21/2018,IN,Nagpur,pm25,159
3/21/2018,IN,Nagpur,no2,12.3
3/22/2018,IN,Nagpur,co,5.1
3/22/2018,IN,Nagpur,pm10,64
3/22/2018,IN,Nagpur,o3,15.1
3/22/2018,IN,Nagpur,so2,5.3
3/22/2018,IN,Nagpur,pm25,109
3/22/2018,IN,Nagpur,no2,12.6
3/23/2018,IN,Nagpur,co,10.2
3/23/2018,IN,Nagpur,pm10,66
3/23/2018,IN,Nagpur,o3,18.1
3/23/2018,IN,Nagpur,so2,3.3
3/23/2018,IN,Nagpur,pm25,108
3/23/2018,IN,Nagpur,no2,16.2
3/24/2018,IN,Nagpur,co,4.5
3/24/2018,IN,Nagpur,pm10,70
3/24/2018,IN,Nagpur,o3,15.5
3/24/2018,IN,Nagpur,so2,4.1
3/24/2018,IN,Nagpur,pm25,120
3/24/2018,IN,Nagpur,no2,8.6
3/25/2018,IN,Nagpur,co,4.2
3/25/2018,IN,Nagpur,pm10,64
3/25/2018,IN,Nagpur,o3,17.2
3/25/2018,IN,Nagpur,so2,3.9
3/25/2018,IN,Nagpur,pm25,111
3/25/2018,IN,Nagpur,no2,7.5
3/26/2018,IN,Nagpur,co,6
3/26/2018,IN,Nagpur,pm10,67
3/26/2018,IN,Nagpur,o3,16.7
3/26/2018,IN,Nagpur,so2,4.1
3/26/2018,IN,Nagpur,pm25,129
3/26/2018,IN,Nagpur,no2,11.4
3/27/2018,IN,Nagpur,co,7.6
3/27/2018,IN,Nagpur,pm10,74
3/27/2018,IN,Nagpur,o3,5.9
3/27/2018,IN,Nagpur,so2,4.2
3/27/2018,IN,Nagpur,pm25,136
3/27/2018,IN,Nagpur,no2,15
3/28/2018,IN,Nagpur,co,10.2
3/28/2018,IN,Nagpur,pm10,95
3/28/2018,IN,Nagpur,o3,9
3/28/2018,IN,Nagpur,so2,7.3
3/28/2018,IN,Nagpur,pm25,163
3/28/2018,IN,Nagpur,no2,16.9
3/29/2018,IN,Nagpur,co,6.3
3/29/2018,IN,Nagpur,pm10,73
3/29/2018,IN,Nagpur,o3,14.7
3/29/2018,IN,Nagpur,so2,8.2
3/29/2018,IN,Nagpur,pm25,142
3/29/2018,IN,Nagpur,no2,11
3/30/2018,IN,Nagpur,co,8.5
3/30/2018,IN,Nagpur,pm10,91
3/30/2018,IN,Nagpur,o3,8.8
3/30/2018,IN,Nagpur,so2,8.2
3/30/2018,IN,Nagpur,pm25,162
3/30/2018,IN,Nagpur,no2,13.4
3/31/2018,IN,Nagpur,co,9.8
3/31/2018,IN,Nagpur,pm10,98
3/31/2018,IN,Nagpur,o3,6.5
3/31/2018,IN,Nagpur,so2,9.8
3/31/2018,IN,Nagpur,pm25,167
3/31/2018,IN,Nagpur,no2,19.2
4/1/2018,IN,Nagpur,co,4
4/1/2018,IN,Nagpur,pm10,76
4/1/2018,IN,Nagpur,o3,8.4
4/1/2018,IN,Nagpur,so2,4.6
4/1/2018,IN,Nagpur,pm25,156
4/1/2018,IN,Nagpur,no2,8.1
4/2/2018,IN,Nagpur,co,6
4/2/2018,IN,Nagpur,pm10,66
4/2/2018,IN,Nagpur,o3,19.9
4/2/2018,IN,Nagpur,so2,7.1
4/2/2018,IN,Nagpur,pm25,145
4/2/2018,IN,Nagpur,no2,11.4
4/3/2018,IN,Nagpur,co,10.6
4/3/2018,IN,Nagpur,pm10,99
4/3/2018,IN,Nagpur,o3,5.7
4/3/2018,IN,Nagpur,so2,6.5
4/3/2018,IN,Nagpur,pm25,160
4/3/2018,IN,Nagpur,no2,18.5
4/4/2018,IN,Nagpur,co,11
4/4/2018,IN,Nagpur,pm10,100
4/4/2018,IN,Nagpur,o3,5.9
4/4/2018,IN,Nagpur,so2,8.2
4/4/2018,IN,Nagpur,pm25,126
4/4/2018,IN,Nagpur,no2,20.9
4/5/2018,IN,Nagpur,co,6.6
4/5/2018,IN,Nagpur,pm10,81
4/5/2018,IN,Nagpur,o3,13.5
4/5/2018,IN,Nagpur,so2,6.5
4/5/2018,IN,Nagpur,pm25,98
4/5/2018,IN,Nagpur,no2,12.9
4/6/2018,IN,Nagpur,co,8.7
4/6/2018,IN,Nagpur,pm10,77
4/6/2018,IN,Nagpur,o3,15.1
4/6/2018,IN,Nagpur,so2,7.3
4/6/2018,IN,Nagpur,pm25,110
4/6/2018,IN,Nagpur,no2,13.6
4/7/2018,IN,Nagpur,co,7.7
4/7/2018,IN,Nagpur,pm10,73
4/7/2018,IN,Nagpur,o3,21.7
4/7/2018,IN,Nagpur,so2,6.1
4/7/2018,IN,Nagpur,pm25,79
4/7/2018,IN,Nagpur,no2,11.5
4/8/2018,IN,Nagpur,co,4.5
4/8/2018,IN,Nagpur,pm10,53
4/8/2018,IN,Nagpur,o3,24
4/8/2018,IN,Nagpur,so2,5.9
4/8/2018,IN,Nagpur,pm25,98
4/8/2018,IN,Nagpur,no2,7.7
4/9/2018,IN,Nagpur,co,6.2
4/9/2018,IN,Nagpur,pm10,52
4/9/2018,IN,Nagpur,o3,19.3
4/9/2018,IN,Nagpur,so2,5.3
4/9/2018,IN,Nagpur,pm25,91
4/9/2018,IN,Nagpur,no2,11.4
4/10/2018,IN,Nagpur,co,6.7
4/10/2018,IN,Nagpur,pm10,60
4/10/2018,IN,Nagpur,o3,18.9
4/10/2018,IN,Nagpur,so2,2.9
4/10/2018,IN,Nagpur,pm25,88
4/10/2018,IN,Nagpur,no2,14.3
4/11/2018,IN,Nagpur,co,7.3
4/11/2018,IN,Nagpur,pm10,49
4/11/2018,IN,Nagpur,o3,8.6
4/11/2018,IN,Nagpur,so2,2.6
4/11/2018,IN,Nagpur,pm25,75
4/11/2018,IN,Nagpur,no2,12.9
4/12/2018,IN,Nagpur,co,5.7
4/12/2018,IN,Nagpur,pm10,53
4/12/2018,IN,Nagpur,o3,21.3
4/12/2018,IN,Nagpur,so2,9
4/12/2018,IN,Nagpur,pm25,89
4/12/2018,IN,Nagpur,no2,14.8
4/13/2018,IN,Nagpur,co,8.1
4/13/2018,IN,Nagpur,pm10,55
4/13/2018,IN,Nagpur,o3,17.9
4/13/2018,IN,Nagpur,so2,4.9
4/13/2018,IN,Nagpur,pm25,81
4/13/2018,IN,Nagpur,no2,12.6
4/14/2018,IN,Nagpur,co,4.7
4/14/2018,IN,Nagpur,pm10,44
4/14/2018,IN,Nagpur,o3,19.3
4/14/2018,IN,Nagpur,so2,3.3
4/14/2018,IN,Nagpur,pm25,76
4/14/2018,IN,Nagpur,no2,8.5
4/15/2018,IN,Nagpur,co,4.7
4/15/2018,IN,Nagpur,pm10,38
4/15/2018,IN,Nagpur,o3,17.5
4/15/2018,IN,Nagpur,so2,3.3
4/15/2018,IN,Nagpur,pm25,70
4/15/2018,IN,Nagpur,no2,6.3
4/16/2018,IN,Nagpur,co,6.6
4/16/2018,IN,Nagpur,pm10,45
4/16/2018,IN,Nagpur,o3,8.2
4/16/2018,IN,Nagpur,so2,2.1
4/16/2018,IN,Nagpur,pm25,62
4/16/2018,IN,Nagpur,no2,9.2
4/17/2018,IN,Nagpur,co,12.3
4/17/2018,IN,Nagpur,pm10,87
4/17/2018,IN,Nagpur,o3,4.9
4/17/2018,IN,Nagpur,so2,4.5
4/17/2018,IN,Nagpur,pm25,117
4/17/2018,IN,Nagpur,no2,20.9
4/18/2018,IN,Nagpur,co,5.1
4/18/2018,IN,Nagpur,pm10,63
