Date,Country,City,Specie,Value
12/8/2019,IN,Nagpur,pm10,83
12/8/2019,IN,Nagpur,humidity,58.5
12/8/2019,IN,Nagpur,o3,8.8
12/8/2019,IN,Nagpur,no2,19.3
12/8/2019,IN,Nagpur,dew,12
12/8/2019,IN,Nagpur,co,2.9
12/8/2019,IN,Nagpur,temperature,19.5
12/9/2019,IN,Nagpur,wind-speed,0.3
12/9/2019,IN,Nagpur,pressure,1017
12/9/2019,IN,Nagpur,so2,4
12/9/2019,IN,Nagpur,pm25,155
12/9/2019,IN,Nagpur,pm10,89
12/9/2019,IN,Nagpur,humidity,56.6
12/9/2019,IN,Nagpur,o3,3.8
12/9/2019,IN,Nagpur,no2,20.9
12/9/2019,IN,Nagpur,dew,12.5
12/9/2019,IN,Nagpur,co,3.9
12/9/2019,IN,Nagpur,temperature,19.1
12/10/2019,IN,Nagpur,wind-speed,0.3
12/10/2019,IN,Nagpur,pressure,1015
12/10/2019,IN,Nagpur,so2,3.5
12/10/2019,IN,Nagpur,pm25,152
12/10/2019,IN,Nagpur,pm10,79
12/10/2019,IN,Nagpur,humidity,59.8
12/10/2019,IN,Nagpur,o3,8.2
12/10/2019,IN,Nagpur,no2,23.5
12/10/2019,IN,Nagpur,dew,13.5
12/10/2019,IN,Nagpur,co,6
12/10/2019,IN,Nagpur,temperature,18.9
12/11/2019,IN,Nagpur,wind-speed,0.2
12/11/2019,IN,Nagpur,pressure,1014
12/11/2019,IN,Nagpur,so2,3.4
12/11/2019,IN,Nagpur,pm25,158
12/11/2019,IN,Nagpur,pm10,77
12/11/2019,IN,Nagpur,humidity,65
12/11/2019,IN,Nagpur,o3,1.7
12/11/2019,IN,Nagpur,no2,32.8
12/11/2019,IN,Nagpur,dew,15
12/11/2019,IN,Nagpur,co,5.8
12/11/2019,IN,Nagpur,temperature,19.6
12/12/2019,IN,Nagpur,wind-speed,0.3
12/12/2019,IN,Nagpur,pressure,1013
12/12/2019,IN,Nagpur,so2,2.6
12/12/2019,IN,Nagpur,pm25,119
12/12/2019,IN,Nagpur,pm10,68
12/12/2019,IN,Nagpur,humidity,68
12/12/2019,IN,Nagpur,o3,2.4
12/12/2019,IN,Nagpur,no2,27
12/12/2019,IN,Nagpur,dew,15.5
12/12/2019,IN,Nagpur,co,6.5
12/12/2019,IN,Nagpur,temperature,22.1
12/13/2019,IN,Nagpur,wind-speed,0.3
12/13/2019,IN,Nagpur,pressure,1014.5
12/13/2019,IN,Nagpur,so2,1.7
12/13/2019,IN,Nagpur,pm25,88
12/13/2019,IN,Nagpur,pm10,51
12/13/2019,IN,Nagpur,humidity,68.4
12/13/2019,IN,Nagpur,o3,3.9
12/13/2019,IN,Nagpur,no2,17.7
12/13/2019,IN,Nagpur,dew,17
12/13/2019,IN,Nagpur,co,6
12/13/2019,IN,Nagpur,temperature,22.2
12/14/2019,IN,Nagpur,wind-speed,0.2
12/14/2019,IN,Nagpur,pressure,1016
12/14/2019,IN,Nagpur,so2,1.8
12/14/2019,IN,Nagpur,pm25,101
12/14/2019,IN,Nagpur,pm10,48
12/14/2019,IN,Nagpur,humidity,68.7
12/14/2019,IN,Nagpur,o3,1.4
12/14/2019,IN,Nagpur,no2,23.2
12/14/2019,IN,Nagpur,dew,18
12/14/2019,IN,Nagpur,co,5.2
12/14/2019,IN,Nagpur,temperature,21.5
12/15/2019,IN,Nagpur,wind-speed,0.4
12/15/2019,IN,Nagpur,pressure,1016
12/15/2019,IN,Nagpur,so2,1.4
12/15/2019,IN,Nagpur,pm25,66
12/15/2019,IN,Nagpur,pm10,31
12/15/2019,IN,Nagpur,humidity,68
12/15/2019,IN,Nagpur,o3,2.8
12/15/2019,IN,Nagpur,no2,8.2
12/15/2019,IN,Nagpur,dew,18
12/15/2019,IN,Nagpur,co,1.6
12/15/2019,IN,Nagpur,temperature,8.7
12/16/2019,IN,Nagpur,wind-speed,0.3
12/16/2019,IN,Nagpur,pressure,1017
12/16/2019,IN,Nagpur,so2,2
12/16/2019,IN,Nagpur,pm25,75
12/16/2019,IN,Nagpur,pm10,46
12/16/2019,IN,Nagpur,humidity,65.9
12/16/2019,IN,Nagpur,o3,4.4
12/16/2019,IN,Nagpur,no2,12.9
12/16/2019,IN,Nagpur,dew,16
12/16/2019,IN,Nagpur,co,2.5
12/16/2019,IN,Nagpur,temperature,20.5
12/17/2019,IN,Nagpur,wind-speed,0.4
12/17/2019,IN,Nagpur,pressure,1018
12/17/2019,IN,Nagpur,so2,2.7
12/17/2019,IN,Nagpur,pm25,93
12/17/2019,IN,Nagpur,pm10,56
12/17/2019,IN,Nagpur,humidity,63.4
12/17/2019,IN,Nagpur,o3,5
12/17/2019,IN,Nagpur,no2,13.4
12/17/2019,IN,Nagpur,dew,15.5
12/17/2019,IN,Nagpur,co,2.9
12/17/2019,IN,Nagpur,temperature,19.1
12/18/2019,IN,Nagpur,wind-speed,0.3
12/18/2019,IN,Nagpur,pressure,1018
12/18/2019,IN,Nagpur,so2,3.5
12/18/2019,IN,Nagpur,pm25,121
12/18/2019,IN,Nagpur,pm10,65
12/18/2019,IN,Nagpur,humidity,66.5
12/18/2019,IN,Nagpur,o3,7.8
12/18/2019,IN,Nagpur,no2,18.3
12/18/2019,IN,Nagpur,dew,14
12/18/2019,IN,Nagpur,co,4.9
12/18/2019,IN,Nagpur,temperature,21.4
12/19/2019,IN,Nagpur,wind-speed,0.3
12/19/2019,IN,Nagpur,pressure,1016.5
12/19/2019,IN,Nagpur,so2,3
12/19/2019,IN,Nagpur,pm25,115
12/19/2019,IN,Nagpur,pm10,65
12/19/2019,IN,Nagpur,humidity,65.9
12/19/2019,IN,Nagpur,o3,6.9
12/19/2019,IN,Nagpur,no2,19.6
12/19/2019,IN,Nagpur,dew,14
12/19/2019,IN,Nagpur,co,6.4
12/19/2019,IN,Nagpur,temperature,21
12/20/2019,IN,Nagpur,wind-speed,0.3
12/20/2019,IN,Nagpur,pressure,1015.5
12/20/2019,IN,Nagpur,so2,2.1
12/20/2019,IN,Nagpur,pm25,116
12/20/2019,IN,Nagpur,pm10,61
12/20/2019,IN,Nagpur,humidity,59.1
12/20/2019,IN,Nagpur,o3,6.5
12/20/2019,IN,Nagpur,no2,19.4
12/20/2019,IN,Nagpur,dew,14.5
12/20/2019,IN,Nagpur,co,5
12/20/2019,IN,Nagpur,temperature,20.8
12/21/2019,IN,Nagpur,wind-speed,0.3
12/21/2019,IN,Nagpur,pressure,1015
12/21/2019,IN,Nagpur,so2,4
12/21/2019,IN,Nagpur,pm25,116
12/21/2019,IN,Nagpur,pm10,73
12/21/2019,IN,Nagpur,humidity,46.6
12/21/2019,IN,Nagpur,o3,4
12/21/2019,IN,Nagpur,no2,25.6
12/21/2019,IN,Nagpur,dew,14.5
12/21/2019,IN,Nagpur,co,4.6
12/21/2019,IN,Nagpur,temperature,21.5
12/22/2019,IN,Nagpur,wind-speed,0.3
12/22/2019,IN,Nagpur,pressure,1016
12/22/2019,IN,Nagpur,so2,2.7
12/22/2019,IN,Nagpur,pm25,93
12/22/2019,IN,Nagpur,pm10,67
12/22/2019,IN,Nagpur,humidity,49.3
12/22/2019,IN,Nagpur,o3,6
12/22/2019,IN,Nagpur,no2,20
12/22/2019,IN,Nagpur,dew,13.5
12/22/2019,IN,Nagpur,co,2.4
12/22/2019,IN,Nagpur,temperature,20.2
12/23/2019,IN,Nagpur,wind-speed,0.3
12/23/2019,IN,Nagpur,pressure,1015.5
12/23/2019,IN,Nagpur,so2,3
12/23/2019,IN,Nagpur,pm25,89
12/23/2019,IN,Nagpur,pm10,62
12/23/2019,IN,Nagpur,humidity,48.9
12/23/2019,IN,Nagpur,o3,8.3
12/23/2019,IN,Nagpur,no2,18
12/23/2019,IN,Nagpur,dew,13.5
12/23/2019,IN,Nagpur,co,4.9
12/23/2019,IN,Nagpur,temperature,18.2
12/24/2019,IN,Nagpur,wind-speed,0.5
12/24/2019,IN,Nagpur,pressure,1016
12/24/2019,IN,Nagpur,so2,4.8
12/24/2019,IN,Nagpur,pm25,130
12/24/2019,IN,Nagpur,pm10,75
12/24/2019,IN,Nagpur,humidity,51.3
12/24/2019,IN,Nagpur,o3,7.6
12/24/2019,IN,Nagpur,no2,27.7
12/24/2019,IN,Nagpur,dew,16
12/24/2019,IN,Nagpur,co,16.8
12/24/2019,IN,Nagpur,temperature,22.8
12/25/2019,IN,Nagpur,wind-speed,0.2
12/25/2019,IN,Nagpur,pressure,1015
12/25/2019,IN,Nagpur,so2,2.6
12/25/2019,IN,Nagpur,pm25,130
12/25/2019,IN,Nagpur,pm10,79
12/25/2019,IN,Nagpur,humidity,50.1
12/25/2019,IN,Nagpur,o3,3.2
12/25/2019,IN,Nagpur,no2,22.6
12/25/2019,IN,Nagpur,wind speed,0.2
12/25/2019,IN,Nagpur,dew,16.5
12/25/2019,IN,Nagpur,co,2.7
12/25/2019,IN,Nagpur,temperature,22.5
12/26/2019,IN,Nagpur,wind-speed,0.3
12/26/2019,IN,Nagpur,pressure,1015
12/26/2019,IN,Nagpur,so2,1.8
12/26/2019,IN,Nagpur,pm25,115
12/26/2019,IN,Nagpur,pm10,75
12/26/2019,IN,Nagpur,humidity,49.1
12/26/2019,IN,Nagpur,o3,3.1
12/26/2019,IN,Nagpur,no2,17.1
12/26/2019,IN,Nagpur,wind speed,0.3
12/26/2019,IN,Nagpur,dew,18.5
12/26/2019,IN,Nagpur,co,5.4
12/26/2019,IN,Nagpur,temperature,21.3
12/27/2019,IN,Nagpur,wind-speed,0.4
12/27/2019,IN,Nagpur,pressure,1016.5
12/27/2019,IN,Nagpur,so2,4.4
12/27/2019,IN,Nagpur,pm25,67
12/27/2019,IN,Nagpur,pm10,48
12/27/2019,IN,Nagpur,humidity,63.9
12/27/2019,IN,Nagpur,o3,10.9
12/27/2019,IN,Nagpur,no2,18
12/27/2019,IN,Nagpur,wind speed,0.4
12/27/2019,IN,Nagpur,dew,2
12/27/2019,IN,Nagpur,co,2.9
12/27/2019,IN,Nagpur,temperature,18
12/28/2019,IN,Nagpur,wind-speed,0.4
12/28/2019,IN,Nagpur,pressure,1017
12/28/2019,IN,Nagpur,so2,1.5
12/28/2019,IN,Nagpur,pm25,67
12/28/2019,IN,Nagpur,pm10,49
12/28/2019,IN,Nagpur,humidity,42.3
12/28/2019,IN,Nagpur,o3,11.1
12/28/2019,IN,Nagpur,no2,11.9
12/28/2019,IN,Nagpur,wind speed,0.4
12/28/2019,IN,Nagpur,dew,2.5
12/28/2019,IN,Nagpur,co,1.9
12/28/2019,IN,Nagpur,temperature,16.2
12/29/2019,IN,Nagpur,wind-speed,0.4
12/29/2019,IN,Nagpur,pressure,1018
12/29/2019,IN,Nagpur,so2,1.7
12/29/2019,IN,Nagpur,pm25,170
12/29/2019,IN,Nagpur,pm10,52
12/29/2019,IN,Nagpur,humidity,38
12/29/2019,IN,Nagpur,o3,4.9
12/29/2019,IN,Nagpur,no2,12.9
12/29/2019,IN,Nagpur,wind speed,0.4
12/29/2019,IN,Nagpur,dew,6
12/29/2019,IN,Nagpur,co,1.2
12/29/2019,IN,Nagpur,temperature,12
12/30/2019,IN,Nagpur,so2,4.3
12/30/2019,IN,Nagpur,pm25,167
12/30/2019,IN,Nagpur,pm10,69
12/30/2019,IN,Nagpur,o3,2.6
12/30/2019,IN,Nagpur,no2,22.3
12/30/2019,IN,Nagpur,co,5
12/31/2019,IN,Nagpur,so2,4.6
12/31/2019,IN,Nagpur,pm25,107
12/31/2019,IN,Nagpur,pm10,65
12/31/2019,IN,Nagpur,o3,9.7
12/31/2019,IN,Nagpur,no2,18.8
12/31/2019,IN,Nagpur,co,4.2
