Date,Country,City,Specie,count,min,max,median,variance
1/1/2017,IN,Kolkata,so2,24,0.5,5.7,2.9,22.1
1/1/2017,IN,Kolkata,pm25,24,191,702,298,162504
1/1/2017,IN,Kolkata,no2,38,0.4,96.5,36.2,5807.44
1/1/2017,IN,Kolkata,co,41,1.3,63.6,17,3563.52
1/1/2017,IN,Kolkata,pm10,42,54,316,119,31202.9
1/1/2017,IN,Kolkata,o3,42,0.5,17.1,1.7,254.36
1/2/2017,IN,Kolkata,so2,24,2.1,4.1,2.9,2.64
1/2/2017,IN,Kolkata,pm25,24,194,525,274,95951.2
1/2/2017,IN,Kolkata,no2,51,0.8,92.7,29.7,6223.39
1/2/2017,IN,Kolkata,co,53,0.6,40.5,13.4,1201.64
1/2/2017,IN,Kolkata,pm10,52,30,288,113,33001
1/2/2017,IN,Kolkata,o3,51,0.5,20.8,2.1,486.83
1/3/2017,IN,Kolkata,so2,24,0.5,4.1,2.5,11.5
1/3/2017,IN,Kolkata,pm25,24,170,473,226,82169.8
1/3/2017,IN,Kolkata,no2,57,2.2,86.3,26.7,5127.01
1/3/2017,IN,Kolkata,co,63,0.4,42.7,8.7,1377.02
1/3/2017,IN,Kolkata,pm10,63,39,391,123,73429.2
1/3/2017,IN,Kolkata,o3,57,0.5,16.7,1.7,324.61
1/4/2017,IN,Kolkata,so2,25,1.7,216.6,2.9,18278.6
1/4/2017,IN,Kolkata,pm25,22,182,290,207,7092.75
1/4/2017,IN,Kolkata,no2,62,8.7,130.1,23.1,3108.52
1/4/2017,IN,Kolkata,co,62,1.1,41.2,8,396.19
1/4/2017,IN,Kolkata,pm10,62,65,405,108,29991
1/4/2017,IN,Kolkata,o3,60,0.5,324.5,2.5,17290.5
1/5/2017,IN,Kolkata,so2,24,0.5,8.6,2.9,39.12
1/5/2017,IN,Kolkata,pm25,24,164,357,221,32603.8
1/5/2017,IN,Kolkata,no2,62,5.2,87.9,19.9,4130.53
1/5/2017,IN,Kolkata,co,63,1.7,42.1,10,832.07
1/5/2017,IN,Kolkata,pm10,65,49,320,121,33748.4
1/5/2017,IN,Kolkata,o3,58,0.5,15.9,1.7,273.55
1/6/2017,IN,Kolkata,so2,23,0.5,4.9,2.1,12.43
1/6/2017,IN,Kolkata,pm25,24,160,302,208,11161.7
1/6/2017,IN,Kolkata,no2,65,9.9,45.7,22.4,673.43
1/6/2017,IN,Kolkata,co,66,1,42,10,1043.83
1/6/2017,IN,Kolkata,pm10,66,4,234,120,27703.2
1/6/2017,IN,Kolkata,o3,63,0.5,15.9,2.9,270.36
1/7/2017,IN,Kolkata,so2,30,2.1,216.6,2.9,75625
1/7/2017,IN,Kolkata,pm25,24,173,356,232,23770.4
1/7/2017,IN,Kolkata,no2,66,12.1,130.1,27.8,9955.18
1/7/2017,IN,Kolkata,co,63,0.6,72.7,9.8,2766.15
1/7/2017,IN,Kolkata,pm10,69,5,896,125,508819
1/7/2017,IN,Kolkata,o3,64,0.5,324.5,2.9,88364.1
1/8/2017,IN,Kolkata,so2,24,0.9,4.9,2.9,12.66
1/8/2017,IN,Kolkata,pm25,24,166,333,217,28988.5
1/8/2017,IN,Kolkata,no2,61,9.6,78.3,23.1,2884.4
1/8/2017,IN,Kolkata,co,58,0.6,48.5,9.6,1177.07
1/8/2017,IN,Kolkata,pm10,62,47,274,110,20636.1
1/8/2017,IN,Kolkata,o3,52,0.5,20.8,4.5,456.75
1/9/2017,IN,Kolkata,so2,20,0.9,60.6,3.3,3643.07
1/9/2017,IN,Kolkata,pm25,14,180,288,194,9605.93
1/9/2017,IN,Kolkata,no2,68,3.5,95.4,24.5,3614.59
1/9/2017,IN,Kolkata,co,70,2.2,57.6,14,1509.7
1/9/2017,IN,Kolkata,pm10,68,57,405,125,53143
1/9/2017,IN,Kolkata,o3,62,0.5,26.4,2.1,736.09
1/10/2017,IN,Kolkata,so2,16,0.5,216.6,2.1,53842.9
1/10/2017,IN,Kolkata,pm25,24,137,342,193,30304.2
1/10/2017,IN,Kolkata,no2,59,10.7,130.1,23.4,4806.78
1/10/2017,IN,Kolkata,co,60,4.1,26.8,9.1,212.14
1/10/2017,IN,Kolkata,pm10,60,30,896,107,145295
1/10/2017,IN,Kolkata,o3,57,0.5,324.5,4.1,26039.5
1/11/2017,IN,Kolkata,so2,24,0.5,4.1,2.9,7.05
1/11/2017,IN,Kolkata,pm25,24,158,277,170,8734.76
1/11/2017,IN,Kolkata,no2,70,10.7,47.1,23.4,722.05
1/11/2017,IN,Kolkata,co,70,1.1,32.7,7.5,495.53
1/11/2017,IN,Kolkata,pm10,70,5,165,77,7165.63
1/11/2017,IN,Kolkata,o3,70,0.5,17.5,2.5,261.83
1/12/2017,IN,Kolkata,so2,24,1.7,4.9,2.5,8.52
1/12/2017,IN,Kolkata,pm25,23,161,250,176,6024.43
1/12/2017,IN,Kolkata,no2,72,9.6,69.1,23.4,1817.13
1/12/2017,IN,Kolkata,co,68,0.6,36.2,8.1,603.9
1/12/2017,IN,Kolkata,pm10,72,56,159,84,6943.52
1/12/2017,IN,Kolkata,o3,72,0.5,18.3,4.1,254.39
1/13/2017,IN,Kolkata,so2,24,0.9,4.9,2.9,9.32
1/13/2017,IN,Kolkata,pm25,24,171,231,187,2363.89
1/13/2017,IN,Kolkata,no2,62,11.4,76.1,26.7,1987.85
1/13/2017,IN,Kolkata,co,64,1.1,33.6,8,383.45
1/13/2017,IN,Kolkata,pm10,64,46,307,106,12166.3
1/13/2017,IN,Kolkata,o3,64,0.5,21.2,4.4,331.43
1/14/2017,IN,Kolkata,so2,24,1.3,3.7,2.1,3.96
1/14/2017,IN,Kolkata,pm25,24,168,250,189,4664.33
1/14/2017,IN,Kolkata,no2,68,11.4,82.6,23.4,2708.09
