Date,Country,City,Specie,count,min,max,median,variance
1/1/2018,IN,Mumbai,no2,34,4.8,106,32.2,4589.9
1/1/2018,IN,Mumbai,pm25,53,10,305,166,36612.9
1/1/2018,IN,Mumbai,pm10,52,31,198,104,17877.4
1/1/2018,IN,Mumbai,o3,36,2.5,53.6,19.9,2893.42
1/1/2018,IN,Mumbai,so2,52,5.7,59.6,16.5,1256.63
1/1/2018,IN,Mumbai,co,42,0.8,86.4,13.7,3542.79
1/2/2018,IN,Mumbai,no2,33,5.5,108.6,26.4,5333.74
1/2/2018,IN,Mumbai,pm25,63,100,255,175,10600.5
1/2/2018,IN,Mumbai,pm10,63,42,168,104,8372.72
1/2/2018,IN,Mumbai,o3,39,1.7,64.7,13.5,2763.9
1/2/2018,IN,Mumbai,so2,63,4.5,63.5,13.8,1434.81
1/2/2018,IN,Mumbai,co,44,0.6,38.4,13.8,449.05
1/3/2018,IN,Mumbai,no2,45,3.3,53.6,25.6,1533.98
1/3/2018,IN,Mumbai,pm25,51,118,364,174,40042.1
1/3/2018,IN,Mumbai,pm10,72,59,271,130,14572.1
1/3/2018,IN,Mumbai,o3,48,1.7,68.6,10.6,2552.65
1/3/2018,IN,Mumbai,so2,72,3.3,71.2,9.4,1726.23
1/3/2018,IN,Mumbai,co,72,1.1,57.1,18.1,2152.38
1/4/2018,IN,Mumbai,no2,48,6.6,46.7,21.3,1445.27
1/4/2018,IN,Mumbai,pm25,48,106,362,180,64358.5
1/4/2018,IN,Mumbai,pm10,67,38,317,122,33181.7
1/4/2018,IN,Mumbai,o3,48,1.3,47,11,1988.86
1/4/2018,IN,Mumbai,so2,69,5.3,71.7,10.2,1756.19
1/4/2018,IN,Mumbai,co,61,0.2,58.4,22.5,2348.09
1/5/2018,IN,Mumbai,no2,48,6.6,62.7,22.4,1309.68
1/5/2018,IN,Mumbai,pm25,67,82,291,162,21932.7
1/5/2018,IN,Mumbai,pm10,71,40,180,109,11834.3
1/5/2018,IN,Mumbai,o3,48,2.5,44.8,9.8,1352.74
1/5/2018,IN,Mumbai,so2,72,5.3,39.8,10.2,819.67
1/5/2018,IN,Mumbai,co,72,1,47.7,18.8,880.97
1/6/2018,IN,Mumbai,no2,39,6.3,54.1,23.4,1318.55
1/6/2018,IN,Mumbai,pm25,63,62,224,167,21967.7
1/6/2018,IN,Mumbai,pm10,63,36,183,87,13075.9
1/6/2018,IN,Mumbai,o3,39,4.1,35.4,10.6,946.64
1/6/2018,IN,Mumbai,so2,63,6.1,64,15.5,1479.71
1/6/2018,IN,Mumbai,co,57,0.4,81.1,17.1,1792.33
1/7/2018,IN,Mumbai,no2,39,1.5,64.9,22.4,3178.48
1/7/2018,IN,Mumbai,pm25,72,20,184,112,23870
1/7/2018,IN,Mumbai,pm10,72,30,125,79,3693.19
1/7/2018,IN,Mumbai,o3,48,2.1,44.2,11.4,1912.09
1/7/2018,IN,Mumbai,so2,72,3.3,73.1,11.8,2079.87
1/7/2018,IN,Mumbai,co,70,2.8,36.9,16.8,638.05
1/8/2018,IN,Mumbai,no2,38,5.9,92.2,22.7,5329.78
1/8/2018,IN,Mumbai,pm25,71,25,198,154,23730.4
1/8/2018,IN,Mumbai,pm10,71,1,152,98,8009.96
1/8/2018,IN,Mumbai,o3,48,1.3,47.3,9.8,2165.62
1/8/2018,IN,Mumbai,so2,72,5.3,78,13.4,2183.44
1/8/2018,IN,Mumbai,co,72,6,33.3,16.9,400.82
1/9/2018,IN,Mumbai,no2,39,9.6,105.7,19.1,12361.3
1/9/2018,IN,Mumbai,pm25,70,52,284,172,31099.2
1/9/2018,IN,Mumbai,pm10,71,53,262,125,16609.5
1/9/2018,IN,Mumbai,o3,48,1.7,72.2,13.9,3050.25
1/9/2018,IN,Mumbai,so2,72,5.7,76.5,14.2,2236.63
1/9/2018,IN,Mumbai,co,68,0.4,30.4,17.6,403.95
1/10/2018,IN,Mumbai,no2,36,3.7,106.1,22.4,9076.71
1/10/2018,IN,Mumbai,pm25,51,59,312,163,39459.4
1/10/2018,IN,Mumbai,pm10,72,58,254,122,19731.8
1/10/2018,IN,Mumbai,o3,48,1.7,49.8,13.9,1335.28
1/10/2018,IN,Mumbai,so2,72,4.1,81.4,19.5,3110.67
1/10/2018,IN,Mumbai,co,69,0.6,41.2,17.5,720.71
1/11/2018,IN,Mumbai,no2,39,2.2,108.2,20.5,9154.4
1/11/2018,IN,Mumbai,pm25,65,93,236,165,8615.66
1/11/2018,IN,Mumbai,pm10,72,58,191,110,10923.1
1/11/2018,IN,Mumbai,o3,48,1.7,73.5,12.6,3696.03
1/11/2018,IN,Mumbai,so2,72,5.7,75.1,19.3,3395.92
1/11/2018,IN,Mumbai,co,72,1,35.5,17.6,510.14
1/12/2018,IN,Mumbai,no2,32,3.3,103.1,18.3,5353.45
1/12/2018,IN,Mumbai,pm25,65,138,257,170,8803.82
1/12/2018,IN,Mumbai,pm10,64,46,232,113,15217.2
1/12/2018,IN,Mumbai,o3,42,1.3,45.6,14.3,1319.54
1/12/2018,IN,Mumbai,so2,66,5.7,65.9,17.9,1775.74
1/12/2018,IN,Mumbai,co,65,2.6,53.2,17.8,1104.95
1/13/2018,IN,Mumbai,no2,31,2.2,56.8,12.1,1683.26
1/13/2018,IN,Mumbai,pm25,72,126,200,162,2487.74
1/13/2018,IN,Mumbai,pm10,72,61,171,106,7574.77
1/13/2018,IN,Mumbai,o3,48,1.7,65.5,13,2750.91
1/13/2018,IN,Mumbai,so2,71,0.5,68.3,10.6,2314.97
1/13/2018,IN,Mumbai,co,64,8.9,28.2,17.9,203.91
1/14/2018,IN,Mumbai,no2,41,0.4,101.2,18,8010.03
1/14/2018,IN,Mumbai,pm25,72,121,262,168,10026.9
1/14/2018,IN,Mumbai,pm10,72,50,187,118,11489.6
1/14/2018,IN,Mumbai,o3,48,1.7,48.4,17.9,2092.72
1/14/2018,IN,Mumbai,so2,72,3.7,70.2,9.8,2094.34
1/14/2018,IN,Mumbai,co,61,1.5,31.8,17.8,488.94
1/15/2018,IN,Mumbai,no2,47,7.4,104.2,20.2,9129.5
1/15/2018,IN,Mumbai,pm25,49,114,299,169,10458.6
1/15/2018,IN,Mumbai,pm10,72,55,405,128,58529.5
1/15/2018,IN,Mumbai,o3,48,2.1,45.1,18.7,1678.65
1/15/2018,IN,Mumbai,so2,72,6.1,66.9,15.5,1942.56
1/15/2018,IN,Mumbai,co,65,0.2,38.4,17.1,806.81
1/16/2018,IN,Mumbai,no2,41,4.4,104.3,20.2,9543.46
1/16/2018,IN,Mumbai,pm25,56,100,199,158,3422.79
1/16/2018,IN,Mumbai,pm10,72,8,308,110,29540.9
1/16/2018,IN,Mumbai,o3,48,1.7,50.5,13.9,1251.33
1/16/2018,IN,Mumbai,so2,72,0.9,81.9,21.1,3535.64
1/16/2018,IN,Mumbai,co,72,0.6,41.2,16.7,517.37
1/17/2018,IN,Mumbai,no2,34,2.2,75,13.9,4212.45
1/17/2018,IN,Mumbai,pm25,63,89,219,154,10604.9
1/17/2018,IN,Mumbai,pm10,65,35,238,84,17528.8
1/17/2018,IN,Mumbai,o3,41,2.1,39,15.1,983.06
1/17/2018,IN,Mumbai,so2,63,0.5,86.2,22.2,3720.26
1/17/2018,IN,Mumbai,co,62,0.2,49.9,16.9,878.35
1/18/2018,IN,Mumbai,no2,42,1.9,86.3,18.7,4317.55
