Date,Country,City,Specie,count,min,max,median,variance
1/3/2016,IN,Mumbai,pm25,37,88,249,170,9718.66
1/3/2016,IN,Mumbai,no2,20,3.7,19.8,7.4,184.89
1/3/2016,IN,Mumbai,co,20,11.3,28.2,14.1,271.79
1/3/2016,IN,Mumbai,pm10,20,52,147,95,8152.08
1/3/2016,IN,Mumbai,o3,20,5.3,32.9,13.9,1025.88
1/3/2016,IN,Mumbai,so2,17,1.3,12.6,2.9,141.45
1/4/2016,IN,Mumbai,pm25,66,107,239,167,11810.4
1/4/2016,IN,Mumbai,no2,24,2.6,15.4,9.6,137.28
1/4/2016,IN,Mumbai,co,43,13.8,29.5,23.9,179.06
1/4/2016,IN,Mumbai,pm10,43,53,326,72,18804.4
1/4/2016,IN,Mumbai,o3,24,5.3,36.6,6.5,1231.21
1/4/2016,IN,Mumbai,so2,42,0.9,15.9,11.4,278.11
1/5/2016,IN,Mumbai,pm25,71,110,275,165,12024.4
1/5/2016,IN,Mumbai,no2,15,2.6,18,8.8,185.57
1/5/2016,IN,Mumbai,co,48,3.7,34.4,26.1,896.46
1/5/2016,IN,Mumbai,pm10,48,61,146,71,5842.91
1/5/2016,IN,Mumbai,o3,24,4.1,288.4,6.1,46726.9
1/5/2016,IN,Mumbai,so2,48,0.5,12.8,11.8,228.5
1/6/2016,IN,Mumbai,pm25,72,84,420,174,34355.3
1/6/2016,IN,Mumbai,no2,5,1.1,1.1,1.1,0
1/6/2016,IN,Mumbai,co,48,4.6,64.7,21.1,1707.85
1/6/2016,IN,Mumbai,pm10,48,65,170,72,11841.8
1/6/2016,IN,Mumbai,o3,24,2.9,16.3,3.3,242.5
1/6/2016,IN,Mumbai,so2,48,0.5,16.4,12.1,288.87
1/7/2016,IN,Mumbai,pm25,70,91,358,182,47315.2
1/7/2016,IN,Mumbai,no2,13,1.1,1.1,1.1,0
1/7/2016,IN,Mumbai,co,47,6.2,60.7,25,1022.47
1/7/2016,IN,Mumbai,pm10,47,64,308,78,33309.9
1/7/2016,IN,Mumbai,o3,24,2.5,13,3.3,129.63
1/7/2016,IN,Mumbai,so2,47,0.9,21.1,16.2,428.83
1/8/2016,IN,Mumbai,pm25,61,65,289,177,26708.7
1/8/2016,IN,Mumbai,co,38,7.1,106.5,19.6,4117.91
1/8/2016,IN,Mumbai,pm10,38,7,169,89,13910.5
1/8/2016,IN,Mumbai,o3,24,2.5,28.9,2.9,731.89
1/8/2016,IN,Mumbai,so2,36,0.9,18.1,3.3,487.27
1/9/2016,IN,Mumbai,pm25,54,35,378,170,30935.3
1/9/2016,IN,Mumbai,co,32,6.6,69.6,15.2,2091.05
1/9/2016,IN,Mumbai,pm10,32,16,405,101,66298.3
1/9/2016,IN,Mumbai,o3,24,5.3,28.1,6.5,647.04
1/9/2016,IN,Mumbai,so2,32,0.5,19.2,2.9,553.95
1/10/2016,IN,Mumbai,pm25,70,79,249,163,18893.2
1/10/2016,IN,Mumbai,co,48,6,42.4,17.2,703.46
1/10/2016,IN,Mumbai,pm10,48,59,182,70,7898.51
1/10/2016,IN,Mumbai,o3,24,4.1,35.4,6.5,1231.03
1/10/2016,IN,Mumbai,so2,48,1.3,18.5,17.5,466.36
1/11/2016,IN,Mumbai,pm25,72,84,260,173,23280.5
1/11/2016,IN,Mumbai,co,48,7.3,148.2,14.7,4903.97
1/11/2016,IN,Mumbai,pm10,48,61,168,70,10963.2
1/11/2016,IN,Mumbai,o3,24,5.3,48.9,7,2156.97
1/11/2016,IN,Mumbai,so2,48,0.5,18,16.3,440.54
1/12/2016,IN,Mumbai,pm25,71,82,219,156,15762.5
1/12/2016,IN,Mumbai,no2,9,0.4,3.3,1.1,14.4
1/12/2016,IN,Mumbai,co,48,6.6,241.5,16.3,21592.9
1/12/2016,IN,Mumbai,pm10,48,61,167,69,5462.27
1/12/2016,IN,Mumbai,o3,24,4.9,30.5,15.1,609.03
1/12/2016,IN,Mumbai,so2,45,0.5,17.7,17.1,581.39
1/13/2016,IN,Mumbai,pm25,72,25,216,152,16496
1/13/2016,IN,Mumbai,no2,23,0.4,12.5,1.1,100.79
1/13/2016,IN,Mumbai,co,48,6.4,223.7,17.2,12740
1/13/2016,IN,Mumbai,pm10,48,55,143,68,4237.02
1/13/2016,IN,Mumbai,o3,24,4.9,30.9,11,778.06
1/13/2016,IN,Mumbai,so2,44,0.5,17.6,17,570.97
1/14/2016,IN,Mumbai,pm25,69,59,318,132,46325.2
1/14/2016,IN,Mumbai,no2,24,0.8,5.9,1.9,17.27
1/14/2016,IN,Mumbai,co,48,6.9,210.7,21.1,17094.2
1/14/2016,IN,Mumbai,pm10,48,53,187,67,17287.2
1/14/2016,IN,Mumbai,o3,24,5.7,23.2,6.5,454.33
1/14/2016,IN,Mumbai,so2,48,0.9,17.6,12.2,504.07
1/15/2016,IN,Mumbai,pm25,72,73,206,147,10186.5
1/15/2016,IN,Mumbai,no2,24,0.8,9.2,1.5,46.09
1/15/2016,IN,Mumbai,co,48,0.2,80.1,15.4,3451.82
1/15/2016,IN,Mumbai,pm10,48,54,110,68,1089.25
1/15/2016,IN,Mumbai,o3,24,4.9,29.7,7.4,848.27
1/15/2016,IN,Mumbai,so2,48,0.5,85.2,17.1,1757.93
1/16/2016,IN,Mumbai,pm25,72,54,222,124,9126.17
1/16/2016,IN,Mumbai,no2,24,0.8,7,1.9,34.46
1/16/2016,IN,Mumbai,co,48,1.7,152,9.4,7457.4
1/16/2016,IN,Mumbai,pm10,48,21,105,69,2235.21
1/16/2016,IN,Mumbai,o3,24,5.3,26.9,7.8,681.47
1/16/2016,IN,Mumbai,so2,48,0.5,19.5,6.5,746.78
1/17/2016,IN,Mumbai,pm25,72,52,191,124,9639.9
1/17/2016,IN,Mumbai,no2,24,1.1,12.1,3.3,61.99
1/17/2016,IN,Mumbai,co,48,2,100.9,8.6,3883.03
1/17/2016,IN,Mumbai,pm10,48,28,122,69,3355.3
1/17/2016,IN,Mumbai,o3,24,4.9,30.9,5.7,877.35
