Date,Country,City,Specie,count,min,max,median,variance
1/1/2019,IN,Delhi,humidity,713,0.3,100,71.9,5702.33
1/1/2019,IN,Delhi,so2,657,0.1,28.3,9.3,256.67
1/1/2019,IN,Delhi,temperature,710,1,48.1,13,581.44
1/1/2019,IN,Delhi,o3,714,0.1,77.8,4.1,1307.28
1/1/2019,IN,Delhi,precipitation,16,-2072.1,2775.5,1,27417798
1/1/2019,IN,Delhi,dew,625,4.5,11.4,6.9,34.48
1/1/2019,IN,Delhi,wd,510,0,351.5,211.4,69937.5
1/1/2019,IN,Delhi,wind-speed,672,0,6.9,0.6,8.26
1/1/2019,IN,Delhi,co,668,0.1,116.8,17.6,3940.94
1/1/2019,IN,Delhi,pm10,644,91,999,354,482039
1/1/2019,IN,Delhi,pm25,693,95,898,341,163348
1/1/2019,IN,Delhi,no2,709,3,104,29,4583.45
1/1/2019,IN,Delhi,pressure,692,978.2,1044.5,996.1,1350.65
1/2/2019,IN,Delhi,humidity,726,0.3,99.7,75.7,5534.86
1/2/2019,IN,Delhi,so2,655,0.3,50.2,8.7,294.12
1/2/2019,IN,Delhi,temperature,725,3.7,33.1,13.8,483.36
1/2/2019,IN,Delhi,o3,725,0.2,100.1,4.5,1888.44
1/2/2019,IN,Delhi,precipitation,16,-2432.7,2618.2,405.3,18107900
1/2/2019,IN,Delhi,dew,644,6.4,12.1,8.5,20.17
1/2/2019,IN,Delhi,wd,519,15.9,344.2,166.5,59634.6
1/2/2019,IN,Delhi,wind-speed,675,0,8,0.6,9.97
1/2/2019,IN,Delhi,co,681,0.1,138.9,19.9,4782.22
1/2/2019,IN,Delhi,pm10,656,128,999,405,491356
1/2/2019,IN,Delhi,pm25,704,159,999,383,161362
1/2/2019,IN,Delhi,no2,710,4.5,110.7,31.9,4677.67
1/2/2019,IN,Delhi,pressure,721,978.4,1061.8,996.5,1529.74
1/3/2019,IN,Delhi,humidity,714,0.2,100,79,5566.78
1/3/2019,IN,Delhi,so2,640,0.1,52.5,7.1,216.44
1/3/2019,IN,Delhi,temperature,714,4.3,33,13,446.82
1/3/2019,IN,Delhi,o3,710,0.1,69,4.3,1116.45
1/3/2019,IN,Delhi,precipitation,14,-2995.8,862.5,0.5,19010800
1/3/2019,IN,Delhi,dew,721,7,11,9.5,11.55
1/3/2019,IN,Delhi,wd,508,9.4,350,232,91190.7
1/3/2019,IN,Delhi,wind-speed,703,0,7.7,1,15.85
1/3/2019,IN,Delhi,co,663,0.1,133.8,18.5,2615.45
1/3/2019,IN,Delhi,pm10,639,111,999,421,369141
1/3/2019,IN,Delhi,pm25,689,70,999,410,153208
1/3/2019,IN,Delhi,no2,710,0.3,107.5,28.8,4131.3
1/3/2019,IN,Delhi,pressure,714,978.3,1128.7,997.5,2647.37
1/4/2019,IN,Delhi,humidity,710,0.2,100,81.7,4715.65
1/4/2019,IN,Delhi,so2,645,0.2,27.5,6.5,171.59
1/4/2019,IN,Delhi,temperature,709,4.2,33.2,12.3,434.33
1/4/2019,IN,Delhi,o3,712,0.1,86.9,3.8,477.89
1/4/2019,IN,Delhi,precipitation,15,-2333.2,2967.4,34.4,10919000
1/4/2019,IN,Delhi,dew,644,8,11.8,10,8.22
1/4/2019,IN,Delhi,wd,495,12.8,348,206.1,81386.8
1/4/2019,IN,Delhi,wind-speed,691,0,6.5,0.8,10.54
1/4/2019,IN,Delhi,co,645,0.2,91,15,1728.86
1/4/2019,IN,Delhi,pm10,640,114,941,220,264196
1/4/2019,IN,Delhi,pm25,688,77,720,289,81576.3
1/4/2019,IN,Delhi,no2,710,0.5,105.9,23.6,3474.3
1/4/2019,IN,Delhi,pressure,705,978.2,1118,996.5,2480.32
1/5/2019,IN,Delhi,humidity,694,0.2,100,70.3,6576.33
1/5/2019,IN,Delhi,so2,651,0.3,26.5,7.6,171.65
1/5/2019,IN,Delhi,temperature,683,4,33,13.9,454.04
1/5/2019,IN,Delhi,o3,716,0.1,158.5,5.3,2398.62
1/5/2019,IN,Delhi,precipitation,20,-2374.4,2588.8,44.7,13339000
1/5/2019,IN,Delhi,dew,380,8,10.8,9,7.22
1/5/2019,IN,Delhi,wd,511,21.7,339.5,130.8,54328.7
1/5/2019,IN,Delhi,wind-speed,683,0.1,8.4,1.1,15.18
1/5/2019,IN,Delhi,co,650,0.1,111.1,15.6,1848.51
1/5/2019,IN,Delhi,pm10,651,83,999,266,301733
1/5/2019,IN,Delhi,pm25,700,94,631,304,108829
1/5/2019,IN,Delhi,no2,717,0.5,105.2,25.3,2887.72
1/5/2019,IN,Delhi,pressure,591,978.4,1078.2,994.3,1252.77
1/6/2019,IN,Delhi,humidity,688,0.2,100,76.9,4169.14
1/6/2019,IN,Delhi,so2,603,0.1,54.1,6.9,216.27
1/6/2019,IN,Delhi,temperature,684,7.1,32.9,14,345.38
1/6/2019,IN,Delhi,o3,684,0.2,203.5,5.4,2022.93
1/6/2019,IN,Delhi,precipitation,20,-1247.7,2954.4,0.5,8675710
1/6/2019,IN,Delhi,dew,597,9,13,11,8.69
1/6/2019,IN,Delhi,wd,484,9,352.9,161,82898.4
1/6/2019,IN,Delhi,wind-speed,680,0,6.9,1.1,13.96
1/6/2019,IN,Delhi,co,605,0.5,98.1,11.4,1221.61
1/6/2019,IN,Delhi,pm10,622,55,871,141,105798
1/6/2019,IN,Delhi,pm25,670,76,580,212,47767.8
1/6/2019,IN,Delhi,no2,695,0.2,114.7,22.7,2026.97
1/6/2019,IN,Delhi,pressure,660,978.7,1186.9,994.3,1973.51
1/7/2019,IN,Delhi,humidity,713,0.2,100,82,4321.85
1/7/2019,IN,Delhi,so2,651,0.4,49.2,7.6,355.76
