Date,Country,City,Specie,count,min,max,median,variance
1/1/2017,IN,Hyderabad,co,48,0.2,15.8,10.5,129.36
1/1/2017,IN,Hyderabad,pm10,24,70,98,70,467.37
1/1/2017,IN,Hyderabad,o3,48,5.3,60.2,17.1,2416.21
1/1/2017,IN,Hyderabad,so2,47,0.5,77.5,3.7,1188.97
1/1/2017,IN,Hyderabad,pm25,72,114,235,157,5483.93
1/1/2017,IN,Hyderabad,no2,48,6.6,42.5,24.2,984.55
1/2/2017,IN,Hyderabad,co,48,2.6,19.6,7.6,162.86
1/2/2017,IN,Hyderabad,pm10,24,55,87,71,349.49
1/2/2017,IN,Hyderabad,o3,48,2.5,84.7,14.3,4915.85
1/2/2017,IN,Hyderabad,so2,47,0.9,66.9,4.9,887.09
1/2/2017,IN,Hyderabad,pm25,72,111,195,157,2649.84
1/2/2017,IN,Hyderabad,no2,48,5.9,44.8,20.2,1106.09
1/3/2017,IN,Hyderabad,co,48,2.2,20.3,9.6,246.76
1/3/2017,IN,Hyderabad,pm10,24,70,106,73,1261.09
1/3/2017,IN,Hyderabad,o3,48,2.1,67.3,12.2,3423.29
1/3/2017,IN,Hyderabad,so2,48,2.1,68.8,6.1,929.9
1/3/2017,IN,Hyderabad,pm25,72,115,262,163,5827.17
1/3/2017,IN,Hyderabad,no2,48,6.6,39.4,25.6,970.12
1/4/2017,IN,Hyderabad,co,48,2,23.2,5.8,183.73
1/4/2017,IN,Hyderabad,pm10,24,78,156,94,4617.1
1/4/2017,IN,Hyderabad,o3,48,2.1,91.2,20.4,5637.82
1/4/2017,IN,Hyderabad,so2,48,0.5,79.9,9.4,2443.54
1/4/2017,IN,Hyderabad,pm25,70,62,273,167,8135.99
1/4/2017,IN,Hyderabad,no2,48,5.9,53.6,21.3,1409.22
1/5/2017,IN,Hyderabad,co,48,2,23.9,8.5,453.76
1/5/2017,IN,Hyderabad,pm10,24,72,174,135,9927.75
1/5/2017,IN,Hyderabad,o3,48,4.1,62.9,11,3300.34
1/5/2017,IN,Hyderabad,so2,48,0.9,69.3,7.8,1731.66
1/5/2017,IN,Hyderabad,pm25,72,102,256,174,11427.8
1/5/2017,IN,Hyderabad,no2,48,5.2,44.4,27.8,1318.26
1/6/2017,IN,Hyderabad,co,47,1.5,24.6,11.1,463.76
1/6/2017,IN,Hyderabad,pm10,24,63,195,140,14730.4
1/6/2017,IN,Hyderabad,o3,48,2.1,64.7,11.8,3390.17
1/6/2017,IN,Hyderabad,so2,48,2.9,79,7.8,2324.2
1/6/2017,IN,Hyderabad,pm25,61,40,356,174,29101.1
1/6/2017,IN,Hyderabad,no2,48,5.9,50.4,28.2,1744.23
1/7/2017,IN,Hyderabad,co,48,2.9,23.2,10.2,213.71
1/7/2017,IN,Hyderabad,pm10,15,51,113,98,4580.95
1/7/2017,IN,Hyderabad,o3,48,1.7,64.7,11.8,3359.11
1/7/2017,IN,Hyderabad,so2,48,1.3,68.3,4.1,1680.17
1/7/2017,IN,Hyderabad,pm25,72,88,253,168,6272.11
1/7/2017,IN,Hyderabad,no2,48,7.4,46.2,24.2,1091.34
1/8/2017,IN,Hyderabad,co,48,3.3,15.2,6.6,73.65
1/8/2017,IN,Hyderabad,pm10,24,66,113,77,1920
1/8/2017,IN,Hyderabad,o3,48,6.1,66.9,17.5,2233.61
1/8/2017,IN,Hyderabad,so2,48,0.9,76.5,2.9,1978.59
1/8/2017,IN,Hyderabad,pm25,72,132,177,158,722.24
1/8/2017,IN,Hyderabad,no2,48,7.4,39.4,16.9,710.05
1/9/2017,IN,Hyderabad,co,30,1,18.8,6.6,130.71
1/9/2017,IN,Hyderabad,pm10,24,55,101,73,2193.46
1/9/2017,IN,Hyderabad,o3,31,7,39,17.5,649.53
1/9/2017,IN,Hyderabad,so2,30,0.5,68.3,2.5,1446.38
1/9/2017,IN,Hyderabad,pm25,50,108,167,153,2137.39
1/9/2017,IN,Hyderabad,no2,31,6.6,40.3,17.6,559.43
1/10/2017,IN,Hyderabad,co,22,4,13.1,6.9,65.69
1/10/2017,IN,Hyderabad,pm10,24,66,113,84,1484.28
1/10/2017,IN,Hyderabad,o3,24,4.5,27.7,11.4,476.67
1/10/2017,IN,Hyderabad,so2,23,0.9,68.3,4.1,1808.29
1/10/2017,IN,Hyderabad,pm25,47,130,194,159,1476.27
1/10/2017,IN,Hyderabad,no2,24,9.9,41.2,16.5,450.78
1/11/2017,IN,Hyderabad,co,34,2.6,18.8,6.9,127.32
1/11/2017,IN,Hyderabad,pm10,24,71,130,89,1910.14
1/11/2017,IN,Hyderabad,o3,34,4.1,77,19.5,4441.22
1/11/2017,IN,Hyderabad,so2,34,4.9,70.2,6.9,1206.12
